DEM_3_29;GEB_6_4;DEM_2_4;HH_4_4;WHG_4_2;osm_nodes_counter;BEV_INSGESAMT;BEV_JE_QM;FLAECHE_QM;ANTEIL_ARBEITSLOSE;ANTEIL_ARBEITSLOSE_ALTER_15_24;ANTEIL_SIEDLUNG_VERKEHR;EINK_JE_EINW;WHG_6_5;BESIEDLUNGSSCHLUESSEL;REGIONSTYP;revenue_sum1;revenue_sum2;revenue_avg2;revenue_avg1_per_head;revenue_avg2_per_head;revenue_avg1
83.0;137.0;1828.0;1556.0;672.0;36;4335;435;9.96;2.8;8.6;12.0;20874.0;92.0;2;gem;;;;;;
32.0;18.0;615.0;360.0;47.0;43;1521;87;17.54;2.8;8.6;12.0;20874.0;20.0;3;stadt;;;;;;
22.0;6.0;310.0;203.0;16.0;8;790;50;15.75;2.8;8.6;12.0;20874.0;36.0;3;gem;;;;;;
19.0;9.0;341.0;186.0;30.0;23;826;44;18.8;2.8;8.6;12.0;20874.0;26.0;3;gem;;;;;;
53.0;85.0;1430.0;1083.0;134.0;35;3447;130;26.48;2.8;8.6;12.0;20874.0;43.0;2;gem;;;;;;
22.0;25.0;456.0;292.0;50.0;9;1074;124;8.65;2.8;8.6;12.0;20874.0;22.0;2;gem;;;;;;
43.0;107.0;1069.0;904.0;207.0;42;2813;398;7.06;2.8;8.6;12.0;20874.0;76.0;2;stadt;;;;;;
33.0;35.0;465.0;388.0;102.0;71;1250;118;10.55;2.8;8.6;12.0;20874.0;17.0;2;gem;;;;;;
25.0;36.0;615.0;519.0;137.0;72;1657;230;7.22;2.8;8.6;12.0;20874.0;37.0;2;gem;;;;;;
36.0;46.0;551.0;442.0;75.0;59;1469;168;8.73;2.8;8.6;12.0;20874.0;42.0;2;gem;;;;;;
75.0;149.0;1853.0;1417.0;346.0;70;4786;264;18.12;2.8;8.6;12.0;20874.0;68.0;2;gem;;;;;;
17.0;13.0;475.0;366.0;47.0;51;1316;114;11.55;2.8;8.6;12.0;20874.0;22.0;2;gem;;;;;;
18.0;23.0;456.0;314.0;47.0;32;1188;59;20.04;2.8;8.6;12.0;20874.0;35.0;2;gem;;;;;;
21.0;12.0;504.0;337.0;37.0;40;1285;35;36.26;2.8;8.6;12.0;20874.0;26.0;3;gem;;;;;;
103.0;152.0;2136.0;1535.0;387.0;100;5032;105;48.05;2.8;8.6;12.0;20874.0;134.0;3;gem;;;;;;
30.0;67.0;1055.0;761.0;89.0;36;2583;113;22.79;2.8;8.6;12.0;20874.0;51.0;2;gem;;;;;;
21.0;13.0;366.0;306.0;26.0;9;914;109;8.42;2.8;8.6;12.0;20874.0;33.0;2;gem;;;;;;
26.0;47.0;581.0;411.0;103.0;17;1498;73;20.44;2.8;8.6;12.0;20874.0;40.0;3;gem;;;;;;
22.0;64.0;741.0;572.0;152.0;38;1892;140;13.53;2.8;8.6;12.0;20874.0;39.0;2;gem;;;;;;
24.0;19.0;488.0;336.0;39.0;29;1299;125;10.39;2.8;8.6;12.0;20874.0;27.0;2;gem;;;;;;
37.0;56.0;821.0;629.0;96.0;39;2185;115;18.98;2.8;8.6;12.0;20874.0;72.0;2;gem;;;;;;
29.0;76.0;920.0;779.0;126.0;47;2423;626;3.87;2.8;8.6;12.0;20874.0;45.0;1;gem;;;;;;
40.0;39.0;810.0;576.0;80.0;16;2068;86;24.07;2.8;8.6;12.0;20874.0;57.0;3;gem;;;;;;
30.0;29.0;624.0;504.0;94.0;37;1656;413;4.01;2.8;8.6;12.0;20874.0;27.0;2;gem;;;;;;
61.0;61.0;1129.0;926.0;220.0;64;3243;486;6.67;2.8;8.6;12.0;20874.0;60.0;2;gem;;;;;;
34.0;9.0;386.0;216.0;18.0;19;948;64;14.83;2.8;8.6;12.0;20874.0;23.0;3;gem;;;;;;
10.0;3.0;323.0;193.0;31.0;7;743;31;23.99;2.8;8.6;12.0;20874.0;6.0;3;gem;;;;;;
57.0;51.0;642.0;408.0;106.0;77;1657;61;27.2;2.8;8.6;12.0;20874.0;32.0;3;stadt;;;;;;
9.0;;346.0;218.0;40.0;28;854;100;8.56;2.8;8.6;12.0;20874.0;9.0;3;gem;;;;;;
15.0;46.0;618.0;497.0;64.0;50;1582;90;17.67;2.8;8.6;12.0;20874.0;32.0;3;gem;;;;;;
46.0;76.0;1445.0;1133.0;308.0;31;3678;264;13.92;2.8;8.6;12.0;20874.0;61.0;2;gem;;;;;;
880.0;1269.0;16101.0;13529.0;6636.0;602;41843;1045;40.03;5.8;11.2;37.6;20827.0;948.0;2;stadt;;;;;;
780.0;1099.0;16508.0;13317.0;5754.0;380;41025;585;70.14;3.6;9.2;25.6;23184.0;706.0;2;stadt;40883774.91;40883774.91;13627924.97;332.19;332.19;13627924.97
75.0;103.0;2158.0;1425.0;282.0;94;5277;118;44.82;2.8;11.4;11.8;22714.0;89.0;2;gem;;;;;;
303.0;426.0;7969.0;5985.0;2320.0;608;20866;225;92.87;2.8;11.4;11.8;22714.0;326.0;2;stadt;14128191.0;14128191.0;14128191.0;677.09;677.09;14128191.0
503.0;613.0;10472.0;8062.0;2757.0;503;28947;356;81.27;2.8;11.4;11.8;22714.0;471.0;2;stadt;10426642.69;10426642.69;10426642.69;360.2;360.2;10426642.69
23.0;16.0;965.0;612.0;102.0;34;2328;89;26.1;2.8;11.4;11.8;22714.0;28.0;3;gem;;;;;;
40.0;36.0;1103.0;601.0;120.0;80;2489;90;27.56;2.8;11.4;11.8;22714.0;50.0;3;gem;;;;;;
172.0;242.0;4189.0;3343.0;1588.0;108;11251;486;23.15;2.8;11.4;11.8;22714.0;144.0;2;gem;5577441.5;5577441.5;5577441.5;495.73;495.73;5577441.5
37.0;56.0;1241.0;919.0;272.0;45;3112;125;24.81;2.8;11.4;11.8;22714.0;56.0;2;gem;;;;;;
27.0;39.0;1003.0;702.0;123.0;24;2465;94;26.24;2.8;11.4;11.8;22714.0;63.0;3;gem;;;;;;
31.0;32.0;1171.0;821.0;104.0;48;2904;99;29.22;2.8;11.4;11.8;22714.0;31.0;3;gem;;;;;;
52.0;68.0;1695.0;1137.0;192.0;30;4291;137;31.4;2.8;11.4;11.8;22714.0;73.0;2;gem;;;;;;
18.0;19.0;676.0;420.0;61.0;12;1649;85;19.5;2.8;11.4;11.8;22714.0;22.0;3;gem;;;;;;
12.0;25.0;513.0;371.0;64.0;28;1363;67;20.26;2.8;11.4;11.8;22714.0;20.0;3;gem;;;;;;
61.0;28.0;1656.0;1037.0;165.0;101;4038;108;37.5;2.8;11.4;11.8;22714.0;55.0;2;gem;;;;;;
12.0;9.0;759.0;498.0;52.0;64;1870;63;29.79;2.8;11.4;11.8;22714.0;24.0;3;gem;;;;;;
19.0;36.0;660.0;452.0;109.0;49;1608;95;16.97;2.8;11.4;11.8;22714.0;36.0;3;gem;;;;;;
64.0;101.0;2176.0;1522.0;523.0;123;5359;131;40.82;2.8;11.4;11.8;22714.0;92.0;2;gem;;;;;;
22.0;36.0;661.0;466.0;73.0;38;1639;68;23.93;2.8;11.4;11.8;22714.0;36.0;3;gem;;;;;;
31.0;18.0;768.0;548.0;58.0;50;1969;191;10.31;2.8;11.4;11.8;22714.0;27.0;2;gem;;;;;;
23.0;19.0;685.0;408.0;53.0;44;1566;88;17.84;2.8;11.4;11.8;22714.0;24.0;3;gem;;;;;;
201.0;300.0;5180.0;4007.0;1698.0;386;13469;502;26.83;2.8;11.4;11.8;22714.0;176.0;2;gem;10425166.07;10425166.07;10425166.07;774.01;774.01;10425166.07
10.0;16.0;513.0;360.0;35.0;26;1175;87;13.5;2.8;11.4;11.8;22714.0;10.0;3;gem;;;;;;
12.0;;352.0;228.0;22.0;8;891;55;16.2;2.8;11.4;11.8;22714.0;9.0;3;gem;;;;;;
92.0;81.0;2620.0;1618.0;255.0;169;6282;76;82.55;2.8;11.4;11.8;22714.0;140.0;3;gem;3569410.46;3569410.46;3569410.46;568.2;568.2;3569410.46
10.0;7.0;471.0;270.0;35.0;29;1147;68;16.91;2.8;11.4;11.8;22714.0;13.0;3;gem;;;;;;
30.0;49.0;827.0;611.0;152.0;32;2232;230;9.7;3.1;12.0;14.9;22385.0;37.0;2;gem;2628135.66;2628135.66;2628135.66;1177.48;1177.48;2628135.66
41.0;28.0;1536.0;990.0;131.0;63;3757;91;41.2;3.1;12.0;14.9;22385.0;58.0;3;gem;;;;;;
64.0;81.0;1006.0;853.0;255.0;82;2887;309;9.35;3.1;12.0;14.9;22385.0;71.0;2;gem;;;;;;
55.0;58.0;1324.0;899.0;134.0;55;3361;91;36.9;3.1;12.0;14.9;22385.0;68.0;3;gem;;;;;;
272.0;331.0;6044.0;4660.0;2281.0;405;16468;328;50.27;3.1;12.0;14.9;22385.0;210.0;2;stadt;9766493.81;9766493.81;9766493.81;593.06;593.06;9766493.81
193.0;198.0;3550.0;2848.0;1222.0;273;9879;297;33.25;3.1;12.0;14.9;22385.0;176.0;2;gem;7674585.92;7674585.92;7674585.92;776.86;776.86;7674585.92
126.0;113.0;2612.0;1706.0;320.0;201;6509;96;67.7;3.1;12.0;14.9;22385.0;127.0;3;gem;5411484.45;5411484.45;5411484.45;831.38;831.38;5411484.45
72.0;84.0;1843.0;1292.0;371.0;91;4568;151;30.2;3.1;12.0;14.9;22385.0;91.0;2;gem;2670204.92;2670204.92;2670204.92;584.55;584.55;2670204.92
79.0;115.0;1632.0;1273.0;315.0;50;4640;174;26.74;3.1;12.0;14.9;22385.0;95.0;2;gem;;;;;;
331.0;639.0;7986.0;6527.0;3718.0;185;20805;613;33.96;3.1;12.0;14.9;22385.0;361.0;1;stadt;8915104.38;8915104.38;8915104.38;428.51;428.51;8915104.38
21.0;65.0;1401.0;1043.0;294.0;68;3399;233;14.56;3.1;12.0;14.9;22385.0;44.0;2;gem;;;;;;
30.0;39.0;1004.0;672.0;108.0;106;2497;94;26.48;3.1;12.0;14.9;22385.0;32.0;3;gem;;;;;;
352.0;480.0;10039.0;8631.0;5896.0;354;27406;1489;18.4;3.1;12.0;14.9;22385.0;307.0;1;stadt;15004390.57;15004390.57;15004390.57;547.49;547.49;15004390.57
29.0;21.0;1010.0;654.0;101.0;51;2478;89;27.92;3.1;12.0;14.9;22385.0;50.0;3;gem;;;;;;
104.0;256.0;2825.0;2235.0;1016.0;45;7347;312;23.57;3.1;12.0;14.9;22385.0;186.0;2;gem;;;;;;
171.0;259.0;4227.0;3195.0;1191.0;128;11081;371;29.88;3.1;12.0;14.9;22385.0;202.0;2;gem;5079141.22;5079141.22;5079141.22;458.36;458.36;5079141.22
502.0;376.0;7533.0;6163.0;3740.0;288;21564;855;25.21;3.1;12.0;14.9;22385.0;356.0;1;stadt;8874371.37;8874371.37;8874371.37;411.54;411.54;8874371.37
200.0;300.0;5353.0;4149.0;1878.0;250;13342;240;55.52;3.1;12.0;14.9;22385.0;226.0;2;stadt;6788440.41;6788440.41;6788440.41;508.8;508.8;6788440.41
290.0;351.0;5420.0;4440.0;2113.0;350;14739;1283;11.49;3.1;12.0;14.9;22385.0;207.0;1;stadt;11263205.35;11263205.35;11263205.35;764.18;764.18;11263205.35
43.0;35.0;1605.0;1068.0;273.0;27;3777;96;39.17;3.1;12.0;14.9;22385.0;47.0;3;gem;;;;;;
37.0;48.0;1145.0;835.0;143.0;86;2950;209;14.12;3.1;12.0;14.9;22385.0;36.0;2;gem;;;;;;
84.0;89.0;2394.0;1666.0;301.0;146;6106;89;68.74;3.1;12.0;14.9;22385.0;136.0;3;gem;4257332.67;4257332.67;4257332.67;697.24;697.24;4257332.67
9.0;6.0;357.0;179.0;36.0;10;817;79;10.32;3.1;12.0;14.9;22385.0;16.0;3;gem;;;;;;
19.0;3.0;399.0;245.0;35.0;4;996;103;9.65;3.1;12.0;14.9;22385.0;12.0;2;gem;;;;;;
6.0;3.0;456.0;277.0;31.0;16;1015;73;13.91;3.1;12.0;14.9;22385.0;7.0;3;gem;;;;;;
13.0;6.0;332.0;237.0;10.0;12;851;119;7.13;3.1;12.0;14.9;22385.0;4.0;2;gem;;;;;;
42.0;49.0;846.0;655.0;203.0;33;2240;298;7.52;3.1;12.0;14.9;22385.0;38.0;2;gem;;;;;;
30.0;19.0;590.0;419.0;107.0;35;1492;236;6.32;3.1;12.0;14.9;22385.0;48.0;2;gem;;;;;;
26.0;12.0;426.0;327.0;51.0;14;1238;183;6.75;3.1;12.0;14.9;22385.0;36.0;2;gem;;;;;;
12.0;24.0;519.0;391.0;50.0;13;1395;119;11.69;3.1;12.0;14.9;22385.0;24.0;2;gem;;;;;;
15.0;13.0;352.0;287.0;33.0;19;982;57;17.31;3.1;12.0;14.9;22385.0;27.0;3;gem;;;;;;
51.0;84.0;1346.0;1019.0;245.0;62;3560;198;17.98;3.1;12.0;14.9;22385.0;77.0;2;gem;;;;;;
62.0;79.0;1618.0;1160.0;354.0;157;4199;102;41.35;3.1;12.0;14.9;22385.0;93.0;2;gem;;;;;;
12.0;19.0;489.0;283.0;21.0;16;1143;103;11.14;3.1;12.0;14.9;22385.0;27.0;2;gem;;;;;;
24.0;21.0;687.0;475.0;64.0;18;1659;129;12.82;3.1;12.0;14.9;22385.0;45.0;2;gem;;;;;;
15.0;13.0;558.0;376.0;62.0;13;1368;86;15.89;3.1;12.0;14.9;22385.0;13.0;3;gem;;;;;;
10.0;12.0;450.0;281.0;13.0;22;1074;63;16.93;3.1;12.0;14.9;22385.0;31.0;3;gem;;;;;;
13.0;3.0;392.0;232.0;22.0;11;1001;64;15.72;3.1;12.0;14.9;22385.0;30.0;3;gem;;;;;;
18.0;12.0;499.0;292.0;23.0;17;1125;88;12.75;3.1;12.0;14.9;22385.0;21.0;3;gem;;;;;;
64.0;67.0;1872.0;1324.0;189.0;63;4867;125;39.05;3.1;12.0;14.9;22385.0;74.0;2;gem;;;;;;
13.0;29.0;457.0;320.0;45.0;42;1231;79;15.66;3.1;12.0;14.9;22385.0;13.0;3;gem;;;;;;
6.0;23.0;663.0;472.0;88.0;20;1653;192;8.6;3.1;12.0;14.9;22385.0;25.0;2;gem;;;;;;
37.0;40.0;1051.0;905.0;480.0;44;2654;1125;2.36;3.1;12.0;14.9;22385.0;51.0;2;gem;;;;;;
62.0;152.0;2456.0;1916.0;655.0;136;6482;404;16.03;3.1;12.0;14.9;22385.0;110.0;2;gem;5439379.53;5439379.53;5439379.53;839.15;839.15;5439379.53
24.0;13.0;591.0;421.0;62.0;18;1462;100;14.55;3.1;12.0;14.9;22385.0;37.0;2;gem;;;;;;
53.0;60.0;1576.0;966.0;129.0;39;3772;90;42.1;3.1;12.0;14.9;22385.0;71.0;3;gem;;;;;;
60.0;37.0;1448.0;886.0;90.0;25;3465;54;64.22;2.7;9.7;11.5;21408.0;82.0;3;gem;;;;;;
65.0;30.0;2374.0;1484.0;180.0;61;5712;96;59.48;2.7;9.7;11.5;21408.0;105.0;3;gem;;;;;;
273.0;349.0;7472.0;5293.0;2145.0;382;18215;241;75.58;2.7;9.7;11.5;21408.0;359.0;2;stadt;10066710.15;10066710.15;10066710.15;552.66;552.66;10066710.15
188.0;254.0;4253.0;3175.0;1473.0;136;10645;240;44.38;2.7;9.7;11.5;21408.0;245.0;2;stadt;5283119.32;5283119.32;5283119.32;496.3;496.3;5283119.32
12.0;3.0;502.0;362.0;36.0;14;1299;177;7.34;2.7;9.7;11.5;21408.0;18.0;2;gem;;;;;;
129.0;142.0;3111.0;2118.0;678.0;139;7729;143;54.05;2.7;9.7;11.5;21408.0;175.0;2;stadt;4595298.7;4595298.7;4595298.7;594.55;594.55;4595298.7
30.0;9.0;608.0;368.0;48.0;2;1564;88;17.81;2.7;9.7;11.5;21408.0;31.0;3;gem;;;;;;
12.0;7.0;399.0;264.0;36.0;5;993;58;17.07;2.7;9.7;11.5;21408.0;18.0;3;gem;;;;;;
36.0;21.0;844.0;581.0;84.0;11;2288;116;19.75;2.7;9.7;11.5;21408.0;29.0;2;gem;;;;;;
66.0;27.0;1311.0;954.0;155.0;28;3583;215;16.66;2.7;9.7;11.5;21408.0;67.0;2;gem;;;;;;
11.0;3.0;280.0;190.0;19.0;12;770;53;14.61;2.7;9.7;11.5;21408.0;12.0;3;gem;;;;;;
18.0;3.0;564.0;332.0;64.0;16;1333;58;23.02;2.7;9.7;11.5;21408.0;22.0;3;gem;;;;;;
31.0;23.0;899.0;629.0;85.0;22;2259;130;17.42;2.7;9.7;11.5;21408.0;64.0;2;gem;;;;;;
24.0;3.0;413.0;225.0;4.0;5;1005;48;20.82;2.7;9.7;11.5;21408.0;14.0;3;gem;;;;;;
32.0;4.0;724.0;412.0;45.0;12;1703;65;26.4;2.7;9.7;11.5;21408.0;22.0;3;gem;;;;;;
103.0;111.0;2699.0;1835.0;610.0;57;6550;175;37.45;2.7;9.7;11.5;21408.0;121.0;2;stadt;2896099.93;2896099.93;2896099.93;442.15;442.15;2896099.93
18.0;;410.0;235.0;24.0;43;970;39;24.96;2.7;9.7;11.5;21408.0;25.0;3;gem;;;;;;
22.0;6.0;713.0;412.0;25.0;29;1646;59;27.84;2.7;9.7;11.5;21408.0;13.0;3;gem;;;;;;
25.0;13.0;603.0;361.0;33.0;10;1405;56;25.04;2.7;9.7;11.5;21408.0;29.0;3;gem;;;;;;
16.0;12.0;550.0;348.0;54.0;5;1357;114;11.91;2.7;9.7;11.5;21408.0;15.0;2;gem;;;;;;
13.0;18.0;637.0;431.0;53.0;30;1543;56;27.6;2.7;9.7;11.5;21408.0;28.0;3;gem;;;;;;
13.0;6.0;500.0;320.0;27.0;11;1249;70;17.81;2.7;9.7;11.5;21408.0;21.0;3;gem;;;;;;
162.0;158.0;3600.0;2509.0;809.0;164;8793;170;51.87;2.7;9.7;11.5;21408.0;145.0;2;stadt;3651449.98;3651449.98;3651449.98;415.27;415.27;3651449.98
14.0;3.0;528.0;338.0;78.0;11;1278;71;17.92;2.7;9.7;11.5;21408.0;23.0;3;gem;;;;;;
16.0;3.0;547.0;350.0;39.0;6;1352;70;19.35;2.7;9.7;11.5;21408.0;30.0;3;gem;;;;;;
12.0;18.0;500.0;278.0;56.0;5;1098;100;10.99;2.7;9.7;11.5;21408.0;25.0;3;gem;;;;;;
49.0;32.0;1566.0;1001.0;95.0;72;3735;91;40.86;2.7;9.7;11.5;21408.0;60.0;3;gem;;;;;;
29.0;16.0;1983.0;600.0;78.0;33;3346;132;25.41;2.8;11.1;13.9;22917.0;67.0;3;gem;;;;;;
57.0;58.0;1884.0;1313.0;163.0;49;4710;173;27.3;2.8;11.1;13.9;22917.0;83.0;2;gem;;;;;;
132.0;193.0;3760.0;2872.0;1162.0;93;9290;358;25.93;2.8;11.1;13.9;22917.0;199.0;2;stadt;5255981.17;5255981.17;5255981.17;565.77;565.77;5255981.17
35.0;22.0;1345.0;898.0;159.0;52;3178;84;37.63;2.8;11.1;13.9;22917.0;60.0;3;gem;;;;;;
333.0;503.0;7563.0;5886.0;2291.0;435;19561;353;55.41;2.8;11.1;13.9;22917.0;347.0;2;stadt;21932773.39;21932773.39;10966386.7;560.63;560.63;10966386.7
87.0;87.0;2718.0;1831.0;538.0;174;6712;124;54.14;2.8;11.1;13.9;22917.0;159.0;2;gem;3863117.74;3863117.74;3863117.74;575.55;575.55;3863117.74
32.0;16.0;1393.0;866.0;95.0;86;3392;81;41.72;2.8;11.1;13.9;22917.0;61.0;3;gem;;;;;;
234.0;305.0;4838.0;3671.0;1529.0;224;12493;280;44.63;2.8;11.1;13.9;22917.0;317.0;3;stadt;5873480.48;5873480.48;5873480.48;470.14;470.14;5873480.48
103.0;167.0;2612.0;1944.0;664.0;122;6633;206;32.13;2.8;11.1;13.9;22917.0;83.0;2;stadt;;;;;;
41.0;25.0;1253.0;813.0;78.0;31;3110;82;37.9;2.8;11.1;13.9;22917.0;58.0;3;gem;;;;;;
13.0;30.0;626.0;359.0;48.0;30;1568;145;10.83;2.8;11.1;13.9;22917.0;45.0;2;gem;;;;;;
81.0;79.0;1633.0;1258.0;395.0;42;4112;276;14.92;2.8;11.1;13.9;22917.0;71.0;2;gem;;;;;;
12.0;12.0;634.0;450.0;49.0;11;1590;125;12.75;2.8;11.1;13.9;22917.0;51.0;2;gem;;;;;;
21.0;33.0;730.0;410.0;87.0;20;1646;133;12.34;2.8;11.1;13.9;22917.0;32.0;2;gem;;;;;;
19.0;19.0;729.0;486.0;77.0;37;1810;101;17.98;2.8;11.1;13.9;22917.0;51.0;2;gem;;;;;;
12.0;7.0;283.0;156.0;19.0;13;679;85;7.95;2.8;11.1;13.9;22917.0;24.0;3;gem;;;;;;
15.0;12.0;378.0;298.0;28.0;17;1099;166;6.62;2.8;11.1;13.9;22917.0;19.0;2;gem;;;;;;
15.0;;343.0;199.0;20.0;38;826;56;14.84;2.8;11.1;13.9;22917.0;12.0;3;gem;;;;;;
19.0;17.0;574.0;377.0;76.0;8;1507;194;7.76;2.8;11.1;13.9;22917.0;12.0;2;gem;;;;;;
40.0;40.0;1290.0;908.0;184.0;27;3198;156;20.54;2.8;11.1;13.9;22917.0;61.0;2;gem;;;;;;
9.0;13.0;479.0;308.0;49.0;4;1129;76;14.77;2.8;11.1;13.9;22917.0;15.0;3;gem;;;;;;
114.0;199.0;3462.0;2403.0;824.0;112;8391;245;34.27;2.8;11.1;13.9;22917.0;163.0;2;stadt;;;;;;
16.0;27.0;504.0;326.0;43.0;7;1216;109;11.12;2.8;11.1;13.9;22917.0;18.0;2;gem;;;;;;
16.0;6.0;460.0;276.0;16.0;18;1085;61;17.66;2.8;11.1;13.9;22917.0;15.0;3;gem;;;;;;
16.0;6.0;521.0;326.0;21.0;6;1220;92;13.27;2.8;11.1;13.9;22917.0;14.0;3;gem;;;;;;
14.0;22.0;598.0;382.0;38.0;9;1491;128;11.66;2.8;11.1;13.9;22917.0;32.0;3;gem;;;;;;
12.0;6.0;261.0;186.0;17.0;5;600;66;9.09;2.8;11.1;13.9;22917.0;20.0;3;gem;;;;;;
15.0;;409.0;252.0;21.0;4;994;87;11.47;2.8;11.1;13.9;22917.0;19.0;3;gem;;;;;;
14.0;;301.0;175.0;13.0;3;685;51;13.44;2.8;11.1;13.9;22917.0;12.0;3;gem;;;;;;
21.0;12.0;501.0;306.0;34.0;16;1184;81;14.63;2.8;11.1;13.9;22917.0;15.0;3;gem;;;;;;
19.0;22.0;853.0;564.0;114.0;20;1992;108;18.48;2.8;11.1;13.9;22917.0;46.0;3;gem;;;;;;
79.0;151.0;2397.0;1780.0;671.0;170;5925;296;20.03;2.8;11.1;13.9;22917.0;143.0;3;stadt;5382117.28;5382117.28;5382117.28;908.37;908.37;5382117.28
20.0;4.0;469.0;268.0;7.0;5;1164;66;17.61;2.8;11.1;13.9;22917.0;30.0;3;gem;;;;;;
53.0;49.0;1229.0;778.0;97.0;104;2915;68;42.94;2.8;11.1;13.9;22917.0;92.0;3;gem;;;;;;
58.0;110.0;1661.0;1325.0;489.0;104;4588;894;5.13;3.1;10.6;17.8;21883.0;70.0;1;gem;;;;;;
287.0;372.0;6622.0;4816.0;1773.0;436;16425;451;36.39;3.1;10.6;17.8;21883.0;275.0;2;stadt;10622207.33;10622207.33;10622207.33;646.71;646.71;10622207.33
119.0;215.0;3607.0;2731.0;1039.0;189;9162;377;24.28;3.1;10.6;17.8;21883.0;132.0;2;gem;;;;;;
907.0;1453.0;21762.0;18041.0;10571.0;1041;53504;661;80.96;3.1;10.6;17.8;21883.0;744.0;1;stadt;48618305.83;48618305.83;24309152.92;454.34;454.34;24309152.92
174.0;201.0;3390.0;2610.0;940.0;275;9187;369;24.89;3.1;10.6;17.8;21883.0;184.0;2;gem;8185635.75;8185635.75;8185635.75;891.0;891.0;8185635.75
33.0;21.0;1092.0;713.0;136.0;88;2712;99;27.42;3.1;10.6;17.8;21883.0;36.0;3;gem;;;;;;
334.0;546.0;7960.0;6778.0;4985.0;339;22376;887;25.22;3.1;10.6;17.8;21883.0;292.0;1;stadt;9776537.58;9776537.58;9776537.58;436.92;436.92;9776537.58
240.0;346.0;4978.0;3773.0;1539.0;250;13055;551;23.68;3.1;10.6;17.8;21883.0;247.0;1;stadt;6739620.48;6739620.48;6739620.48;516.25;516.25;6739620.48
204.0;284.0;5195.0;3850.0;1511.0;251;13252;247;53.71;3.1;10.6;17.8;21883.0;234.0;2;stadt;7357973.63;7357973.63;7357973.63;555.23;555.23;7357973.63
31.0;32.0;678.0;526.0;146.0;10;1764;232;7.6;3.1;10.6;17.8;21883.0;18.0;2;gem;;;;;;
100.0;111.0;2927.0;2020.0;575.0;87;6965;163;42.68;3.1;10.6;17.8;21883.0;97.0;2;gem;6744093.74;6744093.74;3372046.87;484.14;484.14;3372046.87
73.0;81.0;1962.0;1407.0;336.0;104;4820;154;31.31;3.1;10.6;17.8;21883.0;99.0;2;gem;;;;;;
18.0;21.0;546.0;397.0;161.0;22;1327;156;8.52;3.1;10.6;17.8;21883.0;37.0;2;gem;;;;;;
9.0;3.0;346.0;240.0;26.0;20;861;62;13.79;3.1;10.6;17.8;21883.0;21.0;3;gem;;;;;;
36.0;45.0;1583.0;1042.0;138.0;71;3641;91;39.86;3.1;10.6;17.8;21883.0;69.0;3;gem;;;;;;
6.0;14.0;354.0;257.0;22.0;24;837;84;9.95;3.1;10.6;17.8;21883.0;21.0;3;gem;;;;;;
29.0;4.0;404.0;237.0;48.0;41;985;64;15.38;3.1;10.6;17.8;21883.0;12.0;3;gem;;;;;;
51.0;135.0;1079.0;995.0;642.0;41;3177;1049;3.03;2.7;9.6;13.2;21953.0;29.0;1;gem;;;;;;
58.0;132.0;1523.0;1068.0;455.0;40;3644;172;21.23;2.7;9.6;13.2;21953.0;70.0;2;gem;;;;;;
552.0;1240.0;9595.0;7812.0;4619.0;623;24772;750;33.04;2.7;9.6;13.2;21953.0;470.0;1;stadt;15308005.87;15308005.87;15308005.87;617.96;617.96;15308005.87
239.0;422.0;4384.0;3579.0;2175.0;358;11102;937;11.85;2.7;9.6;13.2;21953.0;284.0;2;stadt;12243872.18;12243872.18;12243872.18;1102.85;1102.85;12243872.18
36.0;135.0;605.0;527.0;422.0;51;1663;844;1.97;2.7;9.6;13.2;21953.0;34.0;2;gem;;;;;;
57.0;79.0;1102.0;541.0;143.0;35;2312;138;16.77;2.7;9.6;13.2;21953.0;46.0;2;gem;;;;;;
66.0;210.0;1557.0;1255.0;725.0;225;4255;155;27.38;2.7;9.6;13.2;21953.0;125.0;2;gem;;;;;;
66.0;197.0;1273.0;1059.0;844.0;108;3480;549;6.34;2.7;9.6;13.2;21953.0;59.0;2;gem;;;;;;
107.0;246.0;2599.0;1742.0;790.0;215;6508;208;31.29;2.7;9.6;13.2;21953.0;127.0;2;gem;;;;;;
33.0;60.0;1057.0;638.0;232.0;61;2309;123;18.8;2.7;9.6;13.2;21953.0;40.0;2;gem;;;;;;
30.0;43.0;744.0;522.0;152.0;34;1759;146;12.08;2.7;9.6;13.2;21953.0;29.0;2;gem;;;;;;
43.0;86.0;1226.0;845.0;274.0;54;2768;173;16.0;2.7;9.6;13.2;21953.0;40.0;2;gem;;;;;;
42.0;96.0;1002.0;805.0;375.0;52;2679;342;7.84;2.7;9.6;13.2;21953.0;39.0;2;gem;;;;;;
15.0;25.0;538.0;309.0;68.0;27;1187;77;15.32;2.7;9.6;13.2;21953.0;28.0;3;gem;;;;;;
15.0;40.0;658.0;395.0;109.0;63;1445;58;25.13;2.7;9.6;13.2;21953.0;29.0;3;gem;;;;;;
37.0;48.0;751.0;337.0;77.0;74;1586;88;17.93;2.7;9.6;13.2;21953.0;21.0;3;gem;;;;;;
35.0;54.0;735.0;427.0;139.0;23;1694;113;14.96;2.7;9.6;13.2;21953.0;36.0;2;gem;;;;;;
19.0;74.0;639.0;672.0;733.0;62;1641;122;13.49;2.7;9.6;13.2;21953.0;43.0;2;gem;;;;;;
