JAHR;RS;GEBIET;EINK_JE_EINW;ANTEIL_ARBEITSLOSE;ANTEIL_ARBEITSLOSE_ALTER_15_24;ANTEIL_ARBEITSLOSE_ALTER_55_64;ANTEIL_LANGZEITARBEITSLOSE;ANTEIL_ARBEITSLOSE_AUSLAENDER;ANZAHL_BEANTR_VERFAHREN;ANZAHL_EROEFFNETE_VERFAHREN;ANZAHL_ABGEW_VERFAHREN;ANZAHL_BEANTR_VERFAHREN_MIT_SCHULDPLAN;ANZAHL_BESCHAEFTIGTE;FORDERUNGEN_TSD_EURO;ANTEIL_SIEDLUNG_VERKEHR;ANTEIL_ERHOLUNGSFLAECHE;ANTEIL_LANDWIRTSCHAFTSFLAECHE;ANTEIL_WALDFLAECHE
2011;130000000000;Mecklenburg-Vorpommern;16373.0;12.5;10.2;18.9;27.9;2.5;3249.0;3024.0;144.0;81.0;1777.0;444615.0;8.0;1.3;62.6;21.8
2012;130000000000;Mecklenburg-Vorpommern;16796.0;12.0;9.8;20.0;32.5;2.7;3032.0;2781.0;168.0;83.0;3842.0;415082.0;8.0;1.3;62.5;21.8
2013;130000000000;Mecklenburg-Vorpommern;17133.0;11.7;9.1;21.3;33.3;2.9;2786.0;2623.0;108.0;55.0;1949.0;365128.0;8.1;1.4;62.4;21.9
2014;130000000000;Mecklenburg-Vorpommern;17298.0;11.2;8.0;22.5;36.7;3.4;2920.0;2735.0;131.0;54.0;3027.0;367614.0;8.1;1.4;62.3;21.9
2015;130000000000;Mecklenburg-Vorpommern;17700.0;10.4;7.4;22.9;35.8;4.4;2667.0;2479.0;128.0;60.0;1123.0;283365.0;8.2;1.4;62.2;21.9
2010;130010000000;Kreisfreie Stadt Greifswald, Hansestadt;;11.9;;;;;33.0;29.0;3.0;1.0;65.0;8468.0;40.6;6.9;44.7;9.4
2011;130010000000;Kreisfreie Stadt Greifswald, Hansestadt;;11.9;;;;;39.0;37.0;1.0;1.0;32.0;6240.0;40.6;6.9;44.7;9.4
2012;130010000000;Kreisfreie Stadt Greifswald, Hansestadt;;11.9;;;;;39.0;37.0;1.0;1.0;32.0;6240.0;40.6;6.9;44.7;9.4
2013;130010000000;Kreisfreie Stadt Greifswald, Hansestadt;;11.9;;;;;39.0;37.0;1.0;1.0;32.0;6240.0;40.6;6.9;44.7;9.4
2014;130010000000;Kreisfreie Stadt Greifswald, Hansestadt;;11.9;;;;;39.0;37.0;1.0;1.0;32.0;6240.0;40.6;6.9;44.7;9.4
2015;130010000000;Kreisfreie Stadt Greifswald, Hansestadt;;11.9;;;;;39.0;37.0;1.0;1.0;32.0;6240.0;40.6;6.9;44.7;9.4
2010;130020000000;Kreisfreie Stadt Neubrandenburg, Stadt;;14.9;;;;;274.0;265.0;5.0;4.0;36.0;11766.0;32.9;9.2;22.6;10.9
2011;130020000000;Kreisfreie Stadt Neubrandenburg, Stadt;;14.9;;;;;268.0;263.0;4.0;1.0;22.0;13306.0;32.9;9.2;22.6;10.9
2012;130020000000;Kreisfreie Stadt Neubrandenburg, Stadt;;14.9;;;;;268.0;263.0;4.0;1.0;22.0;13306.0;32.9;9.2;22.6;10.9
2013;130020000000;Kreisfreie Stadt Neubrandenburg, Stadt;;14.9;;;;;268.0;263.0;4.0;1.0;22.0;13306.0;32.9;9.2;22.6;10.9
2014;130020000000;Kreisfreie Stadt Neubrandenburg, Stadt;;14.9;;;;;268.0;263.0;4.0;1.0;22.0;13306.0;32.9;9.2;22.6;10.9
2015;130020000000;Kreisfreie Stadt Neubrandenburg, Stadt;;14.9;;;;;268.0;263.0;4.0;1.0;22.0;13306.0;32.9;9.2;22.6;10.9
2010;130030000000;Kreisfreie Stadt Rostock, Hansestadt;15866.0;13.4;11.3;14.4;25.9;5.4;528.0;474.0;22.0;32.0;36.0;115801.0;39.5;8.0;20.2;27.7
2011;130030000000;Kreisfreie Stadt Rostock, Hansestadt;15993.0;13.1;11.3;16.3;30.4;5.3;468.0;424.0;18.0;26.0;272.0;33374.0;39.5;8.0;20.0;27.8
2012;130030000000;Kreisfreie Stadt Rostock, Hansestadt;16420.0;12.1;10.7;16.3;36.2;6.3;425.0;364.0;28.0;33.0;305.0;63051.0;39.7;8.1;19.9;27.8
2013;130030000000;Kreisfreie Stadt Rostock, Hansestadt;16512.0;11.5;10.0;17.0;33.9;6.5;429.0;387.0;13.0;29.0;237.0;56057.0;39.8;8.2;19.8;27.8
2014;130030000000;Kreisfreie Stadt Rostock, Hansestadt;16792.0;10.9;8.9;17.4;36.7;7.2;370.0;345.0;11.0;14.0;71.0;24128.0;39.9;8.2;19.7;27.9
2015;130030000000;Kreisfreie Stadt Rostock, Hansestadt;17261.0;10.2;8.2;17.4;34.7;8.6;353.0;328.0;10.0;15.0;300.0;28981.0;40.9;9.3;19.3;27.3
2010;130040000000;Kreisfreie Stadt Schwerin, Landeshauptstadt;16235.0;13.1;11.3;14.1;28.1;8.9;175.0;161.0;8.0;6.0;70.0;26972.0;30.5;6.6;17.6;19.3
2011;130040000000;Kreisfreie Stadt Schwerin, Landeshauptstadt;16807.0;12.4;10.5;16.3;28.3;8.7;202.0;186.0;8.0;8.0;58.0;27113.0;30.5;6.6;17.6;19.1
2012;130040000000;Kreisfreie Stadt Schwerin, Landeshauptstadt;17273.0;12.3;10.0;16.7;30.7;8.8;182.0;157.0;17.0;8.0;134.0;11108.0;30.8;6.6;17.6;19.1
2013;130040000000;Kreisfreie Stadt Schwerin, Landeshauptstadt;17526.0;11.6;9.4;17.9;32.2;8.9;210.0;187.0;15.0;8.0;160.0;28841.0;30.8;6.6;17.6;19.1
2014;130040000000;Kreisfreie Stadt Schwerin, Landeshauptstadt;17795.0;11.2;8.1;18.2;35.1;9.6;192.0;173.0;8.0;11.0;35.0;10087.0;30.9;6.6;17.6;19.1
2015;130040000000;Kreisfreie Stadt Schwerin, Landeshauptstadt;17986.0;10.3;8.7;18.6;33.6;11.9;167.0;153.0;8.0;6.0;90.0;13446.0;30.9;6.6;17.6;19.1
2010;130050000000;Kreisfreie Stadt Stralsund, Hansestadt;;15.5;;;;;94.0;83.0;9.0;2.0;46.0;8218.0;56.0;9.7;31.3;4.4
2011;130050000000;Kreisfreie Stadt Stralsund, Hansestadt;;15.5;;;;;116.0;104.0;10.0;2.0;121.0;14336.0;56.0;9.7;31.3;4.4
2012;130050000000;Kreisfreie Stadt Stralsund, Hansestadt;;15.5;;;;;116.0;104.0;10.0;2.0;121.0;14336.0;56.0;9.7;31.3;4.4
2013;130050000000;Kreisfreie Stadt Stralsund, Hansestadt;;15.5;;;;;116.0;104.0;10.0;2.0;121.0;14336.0;56.0;9.7;31.3;4.4
2014;130050000000;Kreisfreie Stadt Stralsund, Hansestadt;;15.5;;;;;116.0;104.0;10.0;2.0;121.0;14336.0;56.0;9.7;31.3;4.4
2015;130050000000;Kreisfreie Stadt Stralsund, Hansestadt;;15.5;;;;;116.0;104.0;10.0;2.0;121.0;14336.0;56.0;9.7;31.3;4.4
2010;130060000000;Kreisfreie Stadt Wismar, Hansestadt;;14.7;;;;;94.0;88.0;5.0;1.0;44.0;7707.0;43.9;7.3;38.8;1.9
2011;130060000000;Kreisfreie Stadt Wismar, Hansestadt;;14.7;;;;;77.0;73.0;3.0;1.0;90.0;11344.0;43.9;7.3;38.8;1.9
2012;130060000000;Kreisfreie Stadt Wismar, Hansestadt;;14.7;;;;;77.0;73.0;3.0;1.0;90.0;11344.0;43.9;7.3;38.8;1.9
2013;130060000000;Kreisfreie Stadt Wismar, Hansestadt;;14.7;;;;;77.0;73.0;3.0;1.0;90.0;11344.0;43.9;7.3;38.8;1.9
2014;130060000000;Kreisfreie Stadt Wismar, Hansestadt;;14.7;;;;;77.0;73.0;3.0;1.0;90.0;11344.0;43.9;7.3;38.8;1.9
2015;130060000000;Kreisfreie Stadt Wismar, Hansestadt;;14.7;;;;;77.0;73.0;3.0;1.0;90.0;11344.0;43.9;7.3;38.8;1.9
2010;130510000000;Landkreis Bad Doberan;;9.0;;;;;220.0;197.0;15.0;8.0;115.0;40648.0;9.8;1.6;70.5;15.8
2011;130510000000;Landkreis Bad Doberan;;9.0;;;;;174.0;159.0;13.0;2.0;43.0;21713.0;9.8;1.6;70.5;15.8
2012;130510000000;Landkreis Bad Doberan;;9.0;;;;;174.0;159.0;13.0;2.0;43.0;21713.0;9.8;1.6;70.5;15.8
2013;130510000000;Landkreis Bad Doberan;;9.0;;;;;174.0;159.0;13.0;2.0;43.0;21713.0;9.8;1.6;70.5;15.8
2014;130510000000;Landkreis Bad Doberan;;9.0;;;;;174.0;159.0;13.0;2.0;43.0;21713.0;9.8;1.6;70.5;15.8
2015;130510000000;Landkreis Bad Doberan;;9.0;;;;;174.0;159.0;13.0;2.0;43.0;21713.0;9.8;1.6;70.5;15.8
2010;130520000000;Landkreis Demmin;;17.4;;;;;191.0;177.0;10.0;4.0;118.0;40085.0;6.4;0.7;73.4;14.0
2011;130520000000;Landkreis Demmin;;17.4;;;;;216.0;207.0;8.0;1.0;115.0;28899.0;6.4;0.7;73.4;14.0
2012;130520000000;Landkreis Demmin;;17.4;;;;;216.0;207.0;8.0;1.0;115.0;28899.0;6.4;0.7;73.4;14.0
2013;130520000000;Landkreis Demmin;;17.4;;;;;216.0;207.0;8.0;1.0;115.0;28899.0;6.4;0.7;73.4;14.0
2014;130520000000;Landkreis Demmin;;17.4;;;;;216.0;207.0;8.0;1.0;115.0;28899.0;6.4;0.7;73.4;14.0
2015;130520000000;Landkreis Demmin;;17.4;;;;;216.0;207.0;8.0;1.0;115.0;28899.0;6.4;0.7;73.4;14.0
2010;130530000000;Landkreis Güstrow;;12.8;;;;;194.0;174.0;11.0;9.0;28.0;32372.0;6.9;0.7;69.4;17.2
2011;130530000000;Landkreis Güstrow;;12.8;;;;;165.0;151.0;10.0;4.0;21.0;19384.0;6.9;0.7;69.4;17.2
2012;130530000000;Landkreis Güstrow;;12.8;;;;;165.0;151.0;10.0;4.0;21.0;19384.0;6.9;0.7;69.4;17.2
2013;130530000000;Landkreis Güstrow;;12.8;;;;;165.0;151.0;10.0;4.0;21.0;19384.0;6.9;0.7;69.4;17.2
2014;130530000000;Landkreis Güstrow;;12.8;;;;;165.0;151.0;10.0;4.0;21.0;19384.0;6.9;0.7;69.4;17.2
2015;130530000000;Landkreis Güstrow;;12.8;;;;;165.0;151.0;10.0;4.0;21.0;19384.0;6.9;0.7;69.4;17.2
2010;130540000000;Landkreis Ludwigslust;;9.0;;;;;290.0;274.0;13.0;3.0;125.0;132939.0;7.8;1.1;59.2;29.7
2011;130540000000;Landkreis Ludwigslust;;9.0;;;;;247.0;224.0;16.0;7.0;119.0;36088.0;7.8;1.1;59.2;29.7
2012;130540000000;Landkreis Ludwigslust;;9.0;;;;;247.0;224.0;16.0;7.0;119.0;36088.0;7.8;1.1;59.2;29.7
2013;130540000000;Landkreis Ludwigslust;;9.0;;;;;247.0;224.0;16.0;7.0;119.0;36088.0;7.8;1.1;59.2;29.7
2014;130540000000;Landkreis Ludwigslust;;9.0;;;;;247.0;224.0;16.0;7.0;119.0;36088.0;7.8;1.1;59.2;29.7
2015;130540000000;Landkreis Ludwigslust;;9.0;;;;;247.0;224.0;16.0;7.0;119.0;36088.0;7.8;1.1;59.2;29.7
2010;130550000000;Landkreis Mecklenburg-Strelitz;;14.2;;;;;243.0;237.0;5.0;1.0;145.0;20676.0;6.0;0.8;54.5;30.7
2011;130550000000;Landkreis Mecklenburg-Strelitz;;14.2;;;;;226.0;218.0;6.0;2.0;163.0;35385.0;6.0;0.8;54.5;30.7
2012;130550000000;Landkreis Mecklenburg-Strelitz;;14.2;;;;;226.0;218.0;6.0;2.0;163.0;35385.0;6.0;0.8;54.5;30.7
2013;130550000000;Landkreis Mecklenburg-Strelitz;;14.2;;;;;226.0;218.0;6.0;2.0;163.0;35385.0;6.0;0.8;54.5;30.7
2014;130550000000;Landkreis Mecklenburg-Strelitz;;14.2;;;;;226.0;218.0;6.0;2.0;163.0;35385.0;6.0;0.8;54.5;30.7
2015;130550000000;Landkreis Mecklenburg-Strelitz;;14.2;;;;;226.0;218.0;6.0;2.0;163.0;35385.0;6.0;0.8;54.5;30.7
2010;130560000000;Landkreis Müritz;;12.7;;;;;138.0;126.0;6.0;6.0;110.0;26032.0;5.9;1.0;51.4;26.3
2011;130560000000;Landkreis Müritz;;12.7;;;;;145.0;134.0;10.0;1.0;39.0;31274.0;5.9;1.0;51.4;26.3
2012;130560000000;Landkreis Müritz;;12.7;;;;;145.0;134.0;10.0;1.0;39.0;31274.0;5.9;1.0;51.4;26.3
2013;130560000000;Landkreis Müritz;;12.7;;;;;145.0;134.0;10.0;1.0;39.0;31274.0;5.9;1.0;51.4;26.3
2014;130560000000;Landkreis Müritz;;12.7;;;;;145.0;134.0;10.0;1.0;39.0;31274.0;5.9;1.0;51.4;26.3
2015;130560000000;Landkreis Müritz;;12.7;;;;;145.0;134.0;10.0;1.0;39.0;31274.0;5.9;1.0;51.4;26.3
2010;130570000000;Landkreis Nordvorpommern;;14.1;;;;;120.0;117.0;3.0;0.0;35.0;18667.0;7.9;1.3;67.4;19.1
2011;130570000000;Landkreis Nordvorpommern;;14.1;;;;;141.0;136.0;5.0;0.0;95.0;24280.0;7.9;1.3;67.4;19.1
2012;130570000000;Landkreis Nordvorpommern;;14.1;;;;;141.0;136.0;5.0;0.0;95.0;24280.0;7.9;1.3;67.4;19.1
2013;130570000000;Landkreis Nordvorpommern;;14.1;;;;;141.0;136.0;5.0;0.0;95.0;24280.0;7.9;1.3;67.4;19.1
2014;130570000000;Landkreis Nordvorpommern;;14.1;;;;;141.0;136.0;5.0;0.0;95.0;24280.0;7.9;1.3;67.4;19.1
2015;130570000000;Landkreis Nordvorpommern;;14.1;;;;;141.0;136.0;5.0;0.0;95.0;24280.0;7.9;1.3;67.4;19.1
2010;130580000000;Landkreis Nordwestmecklenburg;;10.3;;;;;250.0;233.0;11.0;6.0;67.0;27615.0;7.8;1.6;72.3;13.5
2011;130580000000;Landkreis Nordwestmecklenburg;;10.3;;;;;238.0;215.0;13.0;10.0;227.0;35740.0;7.8;1.6;72.3;13.5
2012;130580000000;Landkreis Nordwestmecklenburg;;10.3;;;;;238.0;215.0;13.0;10.0;227.0;35740.0;7.8;1.6;72.3;13.5
2013;130580000000;Landkreis Nordwestmecklenburg;;10.3;;;;;238.0;215.0;13.0;10.0;227.0;35740.0;7.8;1.6;72.3;13.5
2014;130580000000;Landkreis Nordwestmecklenburg;;10.3;;;;;238.0;215.0;13.0;10.0;227.0;35740.0;7.8;1.6;72.3;13.5
2015;130580000000;Landkreis Nordwestmecklenburg;;10.3;;;;;238.0;215.0;13.0;10.0;227.0;35740.0;7.8;1.6;72.3;13.5
2010;130590000000;Landkreis Ostvorpommern;;13.7;;;;;69.0;63.0;5.0;1.0;42.0;40262.0;8.0;1.0;68.7;17.2
2011;130590000000;Landkreis Ostvorpommern;;13.7;;;;;65.0;63.0;2.0;0.0;109.0;24793.0;8.0;1.0;68.7;17.2
2012;130590000000;Landkreis Ostvorpommern;;13.7;;;;;65.0;63.0;2.0;0.0;109.0;24793.0;8.0;1.0;68.7;17.2
2013;130590000000;Landkreis Ostvorpommern;;13.7;;;;;65.0;63.0;2.0;0.0;109.0;24793.0;8.0;1.0;68.7;17.2
2014;130590000000;Landkreis Ostvorpommern;;13.7;;;;;65.0;63.0;2.0;0.0;109.0;24793.0;8.0;1.0;68.7;17.2
2015;130590000000;Landkreis Ostvorpommern;;13.7;;;;;65.0;63.0;2.0;0.0;109.0;24793.0;8.0;1.0;68.7;17.2
2010;130600000000;Landkreis Parchim;;10.6;;;;;176.0;175.0;1.0;0.0;182.0;20912.0;6.7;1.2;61.1;25.7
2011;130600000000;Landkreis Parchim;;10.6;;;;;163.0;151.0;5.0;7.0;146.0;59660.0;6.7;1.2;61.1;25.7
2012;130600000000;Landkreis Parchim;;10.6;;;;;163.0;151.0;5.0;7.0;146.0;59660.0;6.7;1.2;61.1;25.7
2013;130600000000;Landkreis Parchim;;10.6;;;;;163.0;151.0;5.0;7.0;146.0;59660.0;6.7;1.2;61.1;25.7
2014;130600000000;Landkreis Parchim;;10.6;;;;;163.0;151.0;5.0;7.0;146.0;59660.0;6.7;1.2;61.1;25.7
2015;130600000000;Landkreis Parchim;;10.6;;;;;163.0;151.0;5.0;7.0;146.0;59660.0;6.7;1.2;61.1;25.7
2010;130610000000;Landkreis Rügen;;11.7;;;;;75.0;66.0;7.0;2.0;64.0;7899.0;8.0;1.3;68.3;17.2
2011;130610000000;Landkreis Rügen;;11.7;;;;;91.0;80.0;7.0;4.0;68.0;9374.0;8.0;1.3;68.3;17.2
2012;130610000000;Landkreis Rügen;;11.7;;;;;91.0;80.0;7.0;4.0;68.0;9374.0;8.0;1.3;68.3;17.2
2013;130610000000;Landkreis Rügen;;11.7;;;;;91.0;80.0;7.0;4.0;68.0;9374.0;8.0;1.3;68.3;17.2
2014;130610000000;Landkreis Rügen;;11.7;;;;;91.0;80.0;7.0;4.0;68.0;9374.0;8.0;1.3;68.3;17.2
2015;130610000000;Landkreis Rügen;;11.7;;;;;91.0;80.0;7.0;4.0;68.0;9374.0;8.0;1.3;68.3;17.2
2010;130620000000;Landkreis Uecker-Randow;;16.3;;;;;208.0;196.0;7.0;5.0;49.0;13940.0;7.0;1.1;49.2;30.2
2011;130620000000;Landkreis Uecker-Randow;;16.3;;;;;208.0;199.0;5.0;4.0;37.0;12316.0;7.0;1.1;49.2;30.2
2012;130620000000;Landkreis Uecker-Randow;;16.3;;;;;208.0;199.0;5.0;4.0;37.0;12316.0;7.0;1.1;49.2;30.2
2013;130620000000;Landkreis Uecker-Randow;;16.3;;;;;208.0;199.0;5.0;4.0;37.0;12316.0;7.0;1.1;49.2;30.2
2014;130620000000;Landkreis Uecker-Randow;;16.3;;;;;208.0;199.0;5.0;4.0;37.0;12316.0;7.0;1.1;49.2;30.2
2015;130620000000;Landkreis Uecker-Randow;;16.3;;;;;208.0;199.0;5.0;4.0;37.0;12316.0;7.0;1.1;49.2;30.2
2010;130710000000;Landkreis Mecklenburgische Seenplatte;15770.0;14.560000000000002;9.7;17.9;27.4;1.4;1888.5871299272476;1757.5863002703709;59.585111766560246;27.586598789498034;3306.5939501706553;463631.5865166107;6.499999999999999;0.9999999999999998;58.260000000000005;24.419999999999987
2011;130710000000;Landkreis Mecklenburgische Seenplatte;16308.0;14.400000000000006;9.1;19.4;30.6;1.4;1221.9679737823035;1156.3009966997984;33.300552021502135;15.967775057295182;1214.6371922407213;220086.3010776434;6.5;1.0;58.1;24.5
2012;130710000000;Landkreis Mecklenburgische Seenplatte;16467.0;14.1;9.5;21.1;36.3;1.4;834.0;804.0;21.0;9.0;266.0;88844.0;6.5;1.0;58.0;24.6
2013;130710000000;Landkreis Mecklenburgische Seenplatte;16831.0;13.9;8.7;22.6;38.0;1.5;722.0;698.0;20.0;4.0;458.0;69902.0;6.5;1.0;57.9;24.6
2014;130710000000;Landkreis Mecklenburgische Seenplatte;17012.0;13.2;7.7;23.5;41.5;2.0;822.0;782.0;33.0;7.0;1337.0;127796.0;6.6;1.1;57.8;24.6
2015;130710000000;Landkreis Mecklenburgische Seenplatte;17459.0;12.8;6.9;24.2;38.8;2.7;701.0;669.0;27.0;5.0;132.0;49691.0;6.6;1.1;57.8;24.6
2010;130720000000;Landkreis Rostock;16627.0;10.094999999999999;11.2;17.1;22.2;1.5;346.91265323744614;195.91426709470556;98.08626415359541;35.9;1693.0869579086657;231773.0900920958;8.199999999999994;1.2;69.63999999999997;16.679999999999993
2011;130720000000;Landkreis Rostock;17099.0;9.975000000000003;9.8;19.5;24.7;1.4;332.19861175550705;253.8658822463184;51.46764985338604;20.500000000000004;827.4679094216094;141132.80241540994;8.1;1.1;69.8;16.7
2012;130720000000;Landkreis Rostock;17563.0;9.7;9.7;20.5;31.8;1.5;327.0;293.0;24.0;10.0;293.0;79182.0;8.2;1.1;69.7;16.7
2013;130720000000;Landkreis Rostock;18088.0;9.3;9.4;21.2;31.6;1.7;334.0;316.0;13.0;5.0;87.0;45918.0;8.2;1.2;69.4;16.8
2014;130720000000;Landkreis Rostock;18154.0;8.7;8.4;22.0;35.3;2.0;352.0;327.0;21.0;4.0;163.0;41022.0;8.3;1.3;69.2;16.9
2015;130720000000;Landkreis Rostock;18488.0;8.0;7.3;23.3;34.8;2.7;423.0;400.0;14.0;9.0;193.0;62532.0;8.6;1.6;68.4;17.0
2010;130730000000;Landkreis Vorpommern-Rügen;15936.0;14.415000000000003;11.6;17.4;21.8;1.3;814.5885779838351;645.0865669586062;113.58681232061659;12.085412989750079;-130.58307851274856;85348.08643066131;8.5;1.4999999999999991;67.55999999999999;18.57999999999999
2011;130730000000;Landkreis Vorpommern-Rügen;16335.0;14.075000000000006;10.5;19.4;23.7;1.3;490.3018489055165;407.46776314777776;60.634521616557215;5.800664724056151;81.03354205305325;61011.13437881884;8.5;1.5;67.1;18.5
2012;130730000000;Landkreis Vorpommern-Rügen;16725.0;13.7;9.4;20.8;27.1;1.4;309.0;278.0;28.0;3.0;207.0;44779.0;8.5;1.5;66.7;18.4
2013;130730000000;Landkreis Vorpommern-Rügen;17024.0;13.2;8.9;22.5;28.3;1.5;268.0;254.0;13.0;1.0;250.0;36649.0;8.5;1.5;66.6;18.4
2014;130730000000;Landkreis Vorpommern-Rügen;17170.0;12.8;7.6;24.1;28.8;2.0;329.0;304.0;19.0;6.0;210.0;33948.0;8.6;1.5;66.5;18.4
2015;130730000000;Landkreis Vorpommern-Rügen;17636.0;12.2;6.7;24.7;29.6;2.7;213.0;190.0;17.0;6.0;136.0;20588.0;8.6;1.5;66.6;18.4
2010;130740000000;Landkreis Nordwestmecklenburg;15889.0;11.130000000000003;11.6;18.6;30.1;2.7;541.0836665928167;417.5781913237216;60.087380489258315;39.05;-890.5866272062142;-23527.413119183388;8.400000000000002;1.7800000000000002;71.67999999999994;13.220000000000002
2011;130740000000;Landkreis Nordwestmecklenburg;16415.0;10.950000000000008;11.0;20.3;32.7;2.7;345.1333446435708;284.2979627401679;28.468067529994606;23.249999999999996;-304.6344523560665;854.9678805776384;8.5;1.8;71.6;13.3
2012;130740000000;Landkreis Nordwestmecklenburg;16921.0;10.6;9.8;21.9;39.5;2.6;235.0;212.0;11.0;12.0;63.0;19391.0;8.6;1.8;71.5;13.4
2013;130740000000;Landkreis Nordwestmecklenburg;17328.0;9.9;9.3;23.5;38.4;2.8;208.0;198.0;5.0;5.0;215.0;32078.0;8.7;1.9;71.5;13.4
2014;130740000000;Landkreis Nordwestmecklenburg;17490.0;9.3;8.4;24.4;41.0;3.3;247.0;230.0;14.0;3.0;166.0;38414.0;8.7;1.9;71.4;13.5
2015;130740000000;Landkreis Nordwestmecklenburg;17902.0;8.2;7.5;24.4;38.4;4.4;200.0;185.0;10.0;5.0;53.0;35338.0;8.8;2.0;71.4;13.5
2010;130750000000;Landkreis Vorpommern-Greifswald;15193.0;10.339999999999993;10.3;17.2;24.6;1.8;582.58641688905;476.585357924085;57.587417353243424;24.05;15003.095884758302;151652.08685789572;7.919999999999998;1.1;61.12000000000003;21.900000000000013
2011;130750000000;Landkreis Vorpommern-Greifswald;15164.0;12.400000000000002;9.8;18.7;25.9;1.9;424.9677069993045;369.30064412125625;33.30141465597544;13.250000000000004;7385.804582732698;82640.80120533514;8.0;1.1;61.0;21.9
2012;130750000000;Landkreis Vorpommern-Greifswald;15784.0;13.6;9.6;20.0;28.8;2.1;330.0;306.0;18.0;6.0;2439.0;40933.0;8.1;1.1;61.0;21.9
2013;130750000000;Landkreis Vorpommern-Greifswald;16069.0;14.3;8.5;21.7;31.3;2.5;295.0;284.0;9.0;2.0;160.0;26526.0;8.1;1.1;61.0;21.9
2014;130750000000;Landkreis Vorpommern-Greifswald;16288.0;13.6;7.6;23.9;37.3;2.8;312.0;297.0;13.0;2.0;163.0;33189.0;8.1;1.1;60.9;22.0
2015;130750000000;Landkreis Vorpommern-Greifswald;16719.0;12.7;6.9;24.1;38.2;3.8;284.0;258.0;21.0;5.0;84.0;23488.0;8.1;1.1;61.1;22.0
2010;130760000000;Landkreis Ludwigslust-Parchim;16827.0;8.64500000000001;11.5;18.6;27.5;1.6;735.0814469869783;689.5864922086663;36.91435999725636;8.592228538479283;-962.5851117665615;-25584.088056516455;7.219999999999999;1.1199999999999999;59.96;27.839999999999993
2011;130760000000;Landkreis Ludwigslust-Parchim;17276.0;8.925000000000006;10.7;20.0;27.8;1.5;532.4658475121347;500.3010685134465;28.53258367244286;3.6365480926283036;-301.3005520215024;36999.86501286798;7.3;1.2;59.8;28.0
2012;130760000000;Landkreis Ludwigslust-Parchim;17720.0;9.0;10.0;20.7;30.5;1.8;390.0;367.0;21.0;2.0;135.0;67794.0;7.3;1.3;59.7;28.1
2013;130760000000;Landkreis Ludwigslust-Parchim;18157.0;8.6;9.4;22.1;32.6;2.1;305.0;287.0;17.0;1.0;349.0;66801.0;7.4;1.3;59.6;28.2
2014;130760000000;Landkreis Ludwigslust-Parchim;18199.0;8.4;8.3;23.4;37.3;2.9;284.0;266.0;11.0;7.0;338.0;42189.0;7.4;1.3;59.5;28.2
2015;130760000000;Landkreis Ludwigslust-Parchim;18520.0;7.5;8.3;23.1;36.9;3.5;317.0;289.0;19.0;9.0;135.0;43016.0;7.4;1.3;59.5;28.2
2010;140000000000;Sachsen;16882.0;11.8;10.3;20.5;38.0;3.8;8712.0;7713.0;978.0;21.0;6138.0;1566408.0;12.5;1.2;55.1;27.2
2011;140000000000;Sachsen;17265.0;10.6;9.1;22.2;38.5;4.1;7764.0;6742.0;1000.0;22.0;5774.0;1238981.0;12.6;1.2;55.0;27.2
2012;140000000000;Sachsen;17668.0;9.8;8.5;23.4;38.8;4.3;7010.0;6143.0;837.0;30.0;5706.0;1251755.0;12.7;1.3;54.8;27.2
2013;140000000000;Sachsen;17949.0;9.4;8.0;24.6;36.9;4.6;6773.0;5927.0;831.0;15.0;5876.0;1188532.0;12.8;1.3;54.8;27.2
2014;140000000000;Sachsen;18229.0;8.8;7.1;25.8;39.0;5.1;6530.0;5734.0;782.0;14.0;4391.0;3765097.0;13.3;1.4;54.7;27.1
2015;140000000000;Sachsen;18691.0;8.2;6.4;25.8;39.0;6.2;6272.0;5482.0;779.0;11.0;3918.0;971912.0;13.2;1.4;54.7;27.3
2010;141000000000;Chemnitz, Regierungsbezirk;;;;;;;;;;;;;;;;
2011;141000000000;Chemnitz, Regierungsbezirk;;;;;;;;;;;;;;;;
2012;141000000000;Chemnitz, Regierungsbezirk;;;;;;;;;;;;;;;;
2013;141000000000;Chemnitz, Regierungsbezirk;;;;;;;;;;;;;;;;
2014;141000000000;Chemnitz, Regierungsbezirk;;;;;;;;;;;;;;;;
2015;141000000000;Chemnitz, Regierungsbezirk;;;;;;;;;;;;;;;;
2010;141610000000;Chemnitz, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2011;141610000000;Chemnitz, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2012;141610000000;Chemnitz, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2013;141610000000;Chemnitz, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2014;141610000000;Chemnitz, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2015;141610000000;Chemnitz, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2010;141660000000;Plauen, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2011;141660000000;Plauen, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2012;141660000000;Plauen, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2013;141660000000;Plauen, Kreisfreie Stadt;;;;;;;;;;;;;;;;
2014;141660000000;Plauen, Kreisfreie Stadt;;;;;;;;;;;;;;;;
