RS_LAND;RS_REGBEZIRK;RS_KREIS;RS_GEMEINDEVB;RS_GEMEINDE;GEMEINDENAME;FLAECHE_IN_QKM;BEV_INSGESAMT;BEV_MAENNLICH;BEV_WEIBLICH;BEV_JE_QKM;PLZ;GEOG_MITTELP_LON;GEOG_MITTELP_LAT;BESIEDLUNGSSCHLUESSEL;BESIEDLUNGSSCHLUESSEL_BEZ;RS
01;0;53;5391;086;Lüchow;  4.62;198;100;98;43;23898;10.529517;53.690744;3;Ländlich;010535391086
01;0;53;5391;096;Nusse;  6.22;1037;519;518;167;23896;10.575979;53.65908;3;Ländlich;010535391096
01;0;53;5391;097;Panten;  13.83;708;369;339;51;23896;10.61977;53.664571;3;Ländlich;010535391097
01;0;53;5391;099;Poggensee;  5.44;342;165;177;63;23896;10.579621;53.640461;3;Ländlich;010535391099
01;0;53;5391;101;Ritzerau;  11.11;281;136;145;25;23896;10.567545;53.663002;3;Ländlich;010535391101
01;0;53;5391;108;Sandesneben;  6.13;1681;852;829;274;23898;10.497041;53.687957;3;Ländlich;010535391108
01;0;53;5391;109;Schiphorst;  8.15;591;289;302;73;23847;10.461626;53.70836;3;Ländlich;010535391109
01;0;53;5391;112;Schönberg;  14.78;1289;657;632;87;22929;12.440115;48.342424;3;Ländlich;010535391112
01;0;53;5391;114;Schürensöhlen;  2.75;148;78;70;54;23847;10.47204;53.763454;3;Ländlich;010535391114
01;0;53;5391;118;Siebenbäumen;  8.82;652;317;335;74;23847;10.525767;53.749377;3;Ländlich;010535391118
01;0;53;5391;121;Sirksfelde;  8.63;293;149;144;34;23898;10.509772;53.665338;3;Ländlich;010535391121
01;0;53;5391;122;Steinhorst;  16.37;579;299;280;35;23847;10.404833;52.689985;3;Ländlich;010535391122
01;0;53;5391;124;Stubben;  5.24;400;186;214;76;23847;8.785081;53.409784;3;Ländlich;010535391124
01;0;53;5391;127;Walksfelde;  3.51;182;95;87;52;23896;10.5751;53.631901;3;Ländlich;010535391127
01;0;53;5391;130;Wentorf (Amt Sandesneben);  4.99;672;336;336;135;23898;10.47491;53.67663;3;Ländlich;010535391130
01;0;53;9105;105;Sachsenwald (Forstgutsbez.),gemfr.Geb.;  58.49;0;0;0;;21521;10.373313;53.530977;3;Ländlich;010539105105
01;0;54;0033;033;Friedrichstadt, Stadt;  4.03;2411;1121;1290;598;25840;9.087943;54.37346;3;Ländlich;010540033033
01;0;54;0056;056;Husum, Stadt;  25.81;22084;10518;11566;856;25813;9.050148;54.476472;3;Ländlich;010540056056
01;0;54;0108;108;Reußenköge;  45.91;332;176;156;7;25821;8.924613;54.58543;3;Ländlich;010540108108
01;0;54;0138;138;Tönning, Stadt;  44.41;4921;2414;2507;111;25832;8.94334;54.319739;3;Ländlich;010540138138
01;0;54;0168;168;Sylt;  57.32;15169;7275;7894;265;25980;8.323667;54.89326;3;Ländlich;010540168168
01;0;54;5417;035;Garding, Kirchspiel;  14.89;350;166;184;24;25836;8.791505;54.321856;3;Ländlich;010545417035
01;0;54;5417;036;Garding, Stadt;  3.06;2649;1233;1416;866;25836;8.778217;54.327961;3;Ländlich;010545417036
01;0;54;5417;040;Grothusenkoog;  3.27;20;9;11;6;25836;8.759033;54.302738;3;Ländlich;010545417040
01;0;54;5417;063;Katharinenheerd;  8.40;166;77;89;20;25836;8.828074;54.335199;3;Ländlich;010545417063
01;0;54;5417;072;Kotzenbüll;  7.77;220;117;103;28;25832;8.907487;54.333777;3;Ländlich;010545417072
01;0;54;5417;090;Norderfriedrichskoog;  5.31;40;22;18;8;25870;8.893583;54.400271;3;Ländlich;010545417090
01;0;54;5417;095;Oldenswort;  45.84;1252;628;624;27;25870;8.942988;54.372281;3;Ländlich;010545417095
01;0;54;5417;100;Osterhever;  18.46;238;109;129;13;25836;8.765555;54.385462;3;Ländlich;010545417100
01;0;54;5417;104;Poppenbüll;  15.52;191;92;99;12;25836;8.761168;54.361585;3;Ländlich;010545417104
01;0;54;5417;113;Sankt Peter-Ording;  28.32;4127;1956;2171;146;25826;8.640495;54.30228;3;Ländlich;010545417113
01;0;54;5417;134;Tating;  29.49;963;466;497;33;25881;8.708512;54.325497;3;Ländlich;010545417134
01;0;54;5417;135;Tetenbüll;  36.48;625;299;326;17;25882;8.828234;54.352013;3;Ländlich;010545417135
01;0;54;5417;140;Tümlauer Koog;  6.20;97;58;39;16;25881;8.689756;54.348337;3;Ländlich;010545417140
01;0;54;5417;145;Vollerwiek;  4.62;221;121;100;48;25836;8.794383;54.290766;3;Ländlich;010545417145
01;0;54;5417;148;Welt;  8.20;215;108;107;26;25836;8.79406;54.302401;3;Ländlich;010545417148
01;0;54;5417;150;Westerhever;  13.32;117;58;59;9;25881;8.67563;54.382315;3;Ländlich;010545417150
01;0;54;5439;046;Hörnum (Sylt);  5.64;1048;522;526;186;25997;8.286545;54.7565;3;Ländlich;010545439046
01;0;54;5439;061;Kampen (Sylt);  8.42;602;314;288;71;25999;8.342293;54.955507;3;Ländlich;010545439061
01;0;54;5439;078;List;  18.47;2552;1736;816;138;25992;#NV;#NV;3;Ländlich;010545439078
01;0;54;5439;149;Wenningstedt-Braderup (Sylt);  6.16;1481;660;821;240;25996;8.340499;54.937796;3;Ländlich;010545439149
01;0;54;5453;003;Ahrenviöl;  10.11;496;247;249;49;25885;9.206894;54.531253;3;Ländlich;010545453003
01;0;54;5453;004;Ahrenviölfeld;  7.29;265;134;131;36;25885;9.274129;54.534769;3;Ländlich;010545453004
01;0;54;5453;011;Behrendorf;  15.29;586;306;280;38;25850;9.227589;54.562059;3;Ländlich;010545453011
01;0;54;5453;013;Bondelum;  9.18;205;108;97;22;25850;9.26689;54.556658;3;Ländlich;010545453013
01;0;54;5453;041;Haselund;  12.79;899;460;439;70;25855;9.182926;54.591703;3;Ländlich;010545453041
01;0;54;5453;057;Immenstedt;  14.61;670;322;348;46;25885;9.299737;54.180685;3;Ländlich;010545453057
01;0;54;5453;079;Löwenstedt;  19.62;683;338;345;35;25864;9.172171;54.621385;3;Ländlich;010545453079
01;0;54;5453;092;Norstedt;  13.50;421;209;212;31;25884;9.129369;54.588558;3;Ländlich;010545453092
01;0;54;5453;101;Oster-Ohrstedt;  11.29;650;344;306;58;25885;9.225068;54.51403;3;Ländlich;010545453101
01;0;54;5453;118;Schwesing;  15.63;925;462;463;59;25813;9.134621;54.493898;3;Ländlich;010545453118
01;0;54;5453;123;Sollwitt;  10.95;301;149;152;27;25884;9.228594;54.594737;3;Ländlich;010545453123
01;0;54;5453;144;Viöl;  18.95;2001;987;1014;106;25884;9.18063;54.568957;3;Ländlich;010545453144
01;0;54;5453;152;Wester-Ohrstedt;  18.54;1057;516;541;57;25885;9.190063;54.507225;3;Ländlich;010545453152
01;0;54;5459;039;Gröde;  2.52;8;7;1;3;25869;8.717442;54.631685;3;Ländlich;010545459039
01;0;54;5459;050;Hallig Hooge;  5.78;83;40;43;14;25859;8.543775;54.56883;3;Ländlich;010545459050
01;0;54;5459;074;Langeneß;  11.57;123;57;66;11;25863;8.613192;54.637403;3;Ländlich;010545459074
01;0;54;5459;103;Pellworm;  37.44;1080;471;609;29;25849;8.656056;54.521284;3;Ländlich;010545459103
01;0;54;5488;005;Alkersum;  9.07;423;189;234;47;25938;8.511243;54.708244;3;Ländlich;010545488005
01;0;54;5488;015;Borgsum;  5.51;361;187;174;66;25938;8.460009;54.699988;3;Ländlich;010545488015
01;0;54;5488;025;Dunsum;  2.72;64;30;34;24;25938;8.414539;54.73043;3;Ländlich;010545488025
01;0;54;5488;083;Midlum;  8.50;369;161;208;43;25938;8.615664;53.73404;3;Ländlich;010545488083
01;0;54;5488;085;Nebel;  11.96;931;436;495;78;25946;8.35355;54.650915;3;Ländlich;010545488085
01;0;54;5488;087;Nieblum;  7.86;626;291;335;80;25938;8.489103;54.691843;3;Ländlich;010545488087
01;0;54;5488;089;Norddorf auf Amrum;  5.90;625;259;366;106;25946;8.332935;54.679638;3;Ländlich;010545488089
01;0;54;5488;094;Oevenum;  10.87;463;214;249;43;25938;8.530787;54.710093;3;Ländlich;010545488094
01;0;54;5488;098;Oldsum;  13.30;566;251;315;43;25938;8.448309;54.732398;3;Ländlich;010545488098
01;0;54;5488;129;Süderende;  2.59;186;87;99;72;25938;8.440415;54.726902;3;Ländlich;010545488129
01;0;54;5488;143;Utersum;  5.26;420;193;227;80;25938;8.407242;54.714455;3;Ländlich;010545488143
01;0;54;5488;158;Witsum;  1.59;41;16;25;26;25938;8.441059;54.698515;3;Ländlich;010545488158
01;0;54;5488;160;Wittdün auf Amrum;  2.60;714;325;389;275;25946;8.3951;54.626651;3;Ländlich;010545488160
01;0;54;5488;163;Wrixum;  7.55;694;344;350;92;25938;8.54813;54.699417;3;Ländlich;010545488163
01;0;54;5488;164;Wyk auf Föhr, Stadt;  8.00;4421;2016;2405;553;25938;8.568476;54.690337;3;Ländlich;010545488164
01;0;54;5489;001;Achtrup;  29.90;1527;807;720;51;25917;9.028319;54.788981;3;Ländlich;010545489001
01;0;54;5489;009;Aventoft;  14.47;473;231;242;33;25927;8.822142;54.901248;3;Ländlich;010545489009
01;0;54;5489;016;Bosbüll;  6.33;223;103;120;35;25899;8.860436;54.822785;3;Ländlich;010545489016
01;0;54;5489;017;Braderup;  13.35;663;334;329;50;25923;8.890292;54.835624;3;Ländlich;010545489017
01;0;54;5489;018;Bramstedtlund;  13.85;214;105;109;15;25926;9.087212;54.839934;3;Ländlich;010545489018
01;0;54;5489;022;Dagebüll;  36.92;890;433;457;24;25899;8.706381;54.730209;3;Ländlich;010545489022
01;0;54;5489;027;Ellhöft;  7.82;109;62;47;14;25923;8.957602;54.888716;3;Ländlich;010545489027
01;0;54;5489;034;Friedrich-Wilhelm-Lübke-Koog;  13.49;168;88;80;12;25924;8.631938;54.862371;3;Ländlich;010545489034
01;0;54;5489;048;Holm;  4.00;83;42;41;21;25923;8.860525;54.831367;3;Ländlich;010545489048
01;0;54;5489;055;Humptrup;  16.99;765;385;380;45;25923;8.864537;54.863199;3;Ländlich;010545489055
01;0;54;5489;062;Karlum;  14.46;215;102;113;15;25926;8.975269;54.828646;3;Ländlich;010545489062
01;0;54;5489;065;Klanxbüll;  10.63;923;450;473;87;25924;8.679184;54.864428;3;Ländlich;010545489065
01;0;54;5489;068;Klixbüll;  17.44;955;491;464;55;25899;8.882447;54.805242;3;Ländlich;010545489068
01;0;54;5489;073;Ladelund;  24.09;1364;673;691;57;25926;9.02531;54.84075;3;Ländlich;010545489073
01;0;54;5489;076;Leck;  29.79;7666;3741;3925;257;25917;8.974571;54.771913;3;Ländlich;010545489076
01;0;54;5489;077;Lexgaard;  5.24;57;36;21;11;25923;8.943493;54.832022;3;Ländlich;010545489077
01;0;54;5489;086;Neukirchen;  31.58;1282;649;633;41;25927;12.756026;48.97548;3;Ländlich;010545489086
01;0;54;5489;088;Niebüll, Stadt;  30.63;9315;4475;4840;304;25899;8.830697;54.789647;3;Ländlich;010545489088
01;0;54;5489;109;Risum-Lindholm;  36.03;3638;1795;1843;101;25920;8.860834;54.758551;3;Ländlich;010545489109
01;0;54;5489;110;Rodenäs;  19.84;429;223;206;22;25924;8.70031;54.888387;3;Ländlich;010545489110
01;0;54;5489;124;Sprakebüll;  11.37;229;118;111;20;25917;9.076636;54.776471;3;Ländlich;010545489124
01;0;54;5489;125;Stadum;  19.74;1025;545;480;52;25917;9.050472;54.73601;3;Ländlich;010545489125
01;0;54;5489;126;Stedesand;  15.19;873;451;422;57;25920;8.9217;54.738668;3;Ländlich;010545489126
01;0;54;5489;131;Süderlügum;  26.59;2254;1110;1144;85;25923;8.906501;54.871879;3;Ländlich;010545489131
01;0;54;5489;136;Tinningstedt;  8.91;221;98;123;25;25917;8.929787;54.811247;3;Ländlich;010545489136
01;0;54;5489;142;Uphusum;  7.06;395;193;202;56;25923;8.84998;54.841857;3;Ländlich;010545489142
01;0;54;5489;154;Westre;  19.13;406;195;211;21;25926;8.986696;54.855213;3;Ländlich;010545489154
01;0;54;5489;165;Galmsbüll;  49.05;664;333;331;14;25899;8.76882;54.76664;3;Ländlich;010545489165
01;0;54;5489;166;Emmelsbüll-Horsbüll;  35.73;954;467;487;27;25924;8.684788;54.821847;3;Ländlich;010545489166
01;0;54;5489;167;Enge-Sande;  24.82;1127;564;563;45;25917;8.969841;54.733386;3;Ländlich;010545489167
01;0;54;5492;007;Arlewatt;  5.57;337;186;151;61;25860;9.083425;54.539222;3;Ländlich;010545492007
01;0;54;5492;023;Drage;  16.33;572;245;327;35;25878;10.260961;53.409808;3;Ländlich;010545492023
01;0;54;5492;026;Elisabeth-Sophien-Koog;  5.18;46;27;19;9;25845;8.879209;54.510201;3;Ländlich;010545492026
01;0;54;5492;032;Fresendelf;  2.60;100;63;37;38;25876;9.248764;54.393379;3;Ländlich;010545492032
01;0;54;5492;042;Hattstedt;  7.00;2467;1191;1276;352;25856;9.024734;54.528073;3;Ländlich;010545492042
01;0;54;5492;043;Hattstedtermarsch;  35.26;333;175;158;9;25856;8.975187;54.548737;3;Ländlich;010545492043
01;0;54;5492;052;Horstedt;  11.70;753;392;361;64;25860;9.228798;53.177667;3;Ländlich;010545492052
01;0;54;5492;054;Hude;  3.54;190;109;81;54;25876;9.21582;54.387211;3;Ländlich;010545492054
01;0;54;5492;070;Koldenbüttel;  25.80;912;459;453;35;25840;9.068189;54.385117;3;Ländlich;010545492070
01;0;54;5492;084;Mildstedt;  8.71;3786;1795;1991;435;25866;9.094037;54.463491;3;Ländlich;010545492084
01;0;54;5492;091;Nordstrand;  57.21;2218;1090;1128;39;25845;8.868066;54.487179;3;Ländlich;010545492091
01;0;54;5492;096;Oldersbek;  10.82;654;340;314;60;25873;9.168623;54.44654;3;Ländlich;010545492096
01;0;54;5492;097;Olderup;  9.94;435;233;202;44;25860;9.112116;54.538176;3;Ländlich;010545492097
01;0;54;5492;099;Ostenfeld (Husum);  27.67;1530;759;771;55;25872;9.230675;54.462865;3;Ländlich;010545492099
01;0;54;5492;105;Ramstedt;  5.42;448;217;231;83;25876;9.167101;54.399905;3;Ländlich;010545492105
01;0;54;5492;106;Rantrum;  13.69;1635;836;799;119;25873;9.129606;54.44052;3;Ländlich;010545492106
01;0;54;5492;116;Schwabstedt;  19.64;1328;660;668;68;25876;9.185237;54.395651;3;Ländlich;010545492116
01;0;54;5492;119;Seeth;  13.56;681;411;270;50;25878;9.163158;54.36593;3;Ländlich;010545492119
01;0;54;5492;120;Simonsberg;  17.09;809;412;397;47;25813;8.972074;54.436644;3;Ländlich;010545492120
01;0;54;5492;130;Süderhöft;  2.60;23;9;14;9;25876;9.242489;54.381733;3;Ländlich;010545492130
01;0;54;5492;132;Südermarsch;  30.23;161;92;69;5;25813;9.08217;54.425754;3;Ländlich;010545492132
01;0;54;5492;141;Uelvesbüll;  10.23;257;129;128;25;25889;8.935321;54.415443;3;Ländlich;010545492141
01;0;54;5492;156;Winnert;  18.88;750;372;378;40;25887;9.20138;54.433243;3;Ländlich;010545492156
01;0;54;5492;157;Wisch;  3.05;124;61;63;41;25876;9.154149;54.408531;3;Ländlich;010545492157
01;0;54;5492;159;Wittbek;  19.91;807;411;396;41;25872;9.204139;54.473433;3;Ländlich;010545492159
01;0;54;5492;161;Witzwort;  28.14;994;494;500;35;25889;8.984463;54.399484;3;Ländlich;010545492161
01;0;54;5492;162;Wobbenbüll;  1.69;485;252;233;287;25856;8.992696;54.530479;3;Ländlich;010545492162
01;0;54;5494;002;Ahrenshöft;  8.79;523;263;260;59;25853;9.068848;54.559097;3;Ländlich;010545494002
01;0;54;5494;006;Almdorf;  5.70;551;283;268;97;25821;9.016496;54.579116;3;Ländlich;010545494006
01;0;54;5494;010;Bargum;  17.29;602;298;304;35;25842;8.962782;54.705069;3;Ländlich;010545494010
01;0;54;5494;012;Bohmstedt;  13.35;724;356;368;54;25853;9.043841;54.581229;3;Ländlich;010545494012
01;0;54;5494;014;Bordelum;  34.71;2037;1031;1006;59;25852;8.924941;54.636032;3;Ländlich;010545494014
01;0;54;5494;019;Bredstedt, Stadt;  9.75;4926;2321;2605;505;25821;8.960957;54.620073;3;Ländlich;010545494019
01;0;54;5494;020;Breklum;  10.06;2334;1134;1200;232;25821;8.982126;54.60512;3;Ländlich;010545494020
01;0;54;5494;024;Drelsdorf;  17.70;1266;638;628;72;25853;9.039521;54.605858;3;Ländlich;010545494024
01;0;54;5494;037;Goldebek;  10.18;347;171;176;34;25862;9.145763;54.678915;3;Ländlich;010545494037
01;0;54;5494;038;Goldelund;  12.02;384;191;193;32;25862;9.106857;54.678718;3;Ländlich;010545494038
01;0;54;5494;045;Högel;  16.28;446;220;226;27;25858;9.057965;54.643091;3;Ländlich;010545494045
01;0;54;5494;059;Joldelund;  19.12;727;369;358;38;25862;9.135944;54.653712;3;Ländlich;010545494059
01;0;54;5494;071;Kolkerheide;  2.10;59;30;29;28;25862;9.130774;54.620406;3;Ländlich;010545494071
01;0;54;5494;075;Langenhorn;  47.40;3091;1536;1555;65;25842;8.926359;54.676059;3;Ländlich;010545494075
01;0;54;5494;080;Lütjenholm;  10.71;314;164;150;29;25842;9.021561;54.684135;3;Ländlich;010545494080
01;0;54;5494;093;Ockholm;  18.64;356;187;169;19;25842;8.827553;54.665128;3;Ländlich;010545494093
01;0;54;5494;121;Sönnebüll;  4.29;270;134;136;63;25821;8.995459;54.630955;3;Ländlich;010545494121
01;0;54;5494;128;Struckum;  8.92;968;490;478;109;25821;8.994073;54.588682;3;Ländlich;010545494128
01;0;54;5494;146;Vollstedt;  6.18;165;87;78;27;25821;9.032721;54.623716;3;Ländlich;010545494146
01;0;55;0001;001;Ahrensbök;  95.37;8443;4145;4298;89;23623;10.573059;54.011094;3;Ländlich;010550001001
01;0;55;0004;004;Bad Schwartau, Stadt;  18.39;19714;9216;10498;1072;23611;10.695908;53.92043;1;Städtisch;010550004004
01;0;55;0007;007;Bosau;  64.25;3458;1752;1706;54;23715;10.4299;54.104438;3;Ländlich;010550007007
01;0;55;0010;010;Dahme;  9.11;1247;592;655;137;23743;11.08163;54.223661;3;Ländlich;010550010010
01;0;55;0012;012;Eutin, Stadt;  41.40;17047;8121;8926;412;23701;10.614692;54.138855;3;Ländlich;010550012012
01;0;55;0016;016;Grömitz;  51.11;7677;3650;4027;150;23743;10.961101;54.149249;3;Ländlich;010550016016
01;0;55;0018;018;Grube;  20.20;993;466;527;49;23743;11.03599;54.23209;3;Ländlich;010550018018
01;0;55;0021;021;Heiligenhafen, Stadt;  18.32;9221;4477;4744;503;23774;10.974622;54.373047;3;Ländlich;010550021021
01;0;55;0025;025;Kellenhusen (Ostsee);  8.17;1046;473;573;128;23743;11.060023;54.190748;3;Ländlich;010550025025
01;0;55;0028;028;Malente;  69.06;10810;5130;5680;157;23714;10.554871;54.171225;3;Ländlich;010550028028
01;0;55;0032;032;Neustadt in Holstein, Stadt;  19.74;16266;8292;7974;824;23730;10.81635;54.10563;3;Ländlich;010550032032
01;0;55;0033;033;Oldenburg in Holstein, Stadt;  39.68;9698;4640;5058;244;23758;10.888211;54.292885;3;Ländlich;010550033033
01;0;55;0035;035;Ratekau;  59.60;15556;7553;8003;261;23626;10.735074;53.947822;2;Halbstädtisch;010550035035
01;0;55;0040;040;Stockelsdorf;  56.70;17113;8370;8743;302;23617;10.649799;53.889315;2;Halbstädtisch;010550040040
01;0;55;0041;041;Süsel;  75.31;5416;2696;2720;72;23701;10.717997;54.076678;3;Ländlich;010550041041
01;0;55;0042;042;Timmendorfer Strand;  20.13;8976;4192;4784;446;23669;10.771081;53.99574;2;Halbstädtisch;010550042042
01;0;55;0044;044;Scharbeutz;  52.54;11710;5637;6073;223;23683;10.750231;54.022792;2;Halbstädtisch;010550044044
01;0;55;0046;046;Fehmarn, Stadt;  185.48;12942;6263;6679;70;23769;11.120128;54.478246;3;Ländlich;010550046046
01;0;55;5543;014;Göhl;  21.20;1181;590;591;56;23758;10.94185;54.284726;3;Ländlich;010555543014
01;0;55;5543;015;Gremersdorf;  45.76;1510;773;737;33;23758;10.927672;54.33283;3;Ländlich;010555543015
01;0;55;5543;017;Großenbrode;  20.98;2117;1001;1116;101;23775;11.084269;54.369695;3;Ländlich;010555543017
01;0;55;5543;022;Heringsdorf;  29.42;1029;522;507;35;23777;14.156444;53.956917;3;Ländlich;010555543022
01;0;55;5543;031;Neukirchen;  28.50;1174;593;581;41;23779;12.756026;48.97548;3;Ländlich;010555543031
01;0;55;5543;043;Wangels;  67.12;2192;1114;1078;33;23758;10.763598;54.271569;3;Ländlich;010555543043
01;0;55;5546;006;Beschendorf;  8.54;558;258;300;65;23738;10.873042;54.182742;3;Ländlich;010555546006
01;0;55;5546;011;Damlos;  9.35;706;342;364;76;23738;10.907708;54.243015;3;Ländlich;010555546011
01;0;55;5546;020;Harmsdorf;  17.82;693;345;348;39;23738;10.725868;53.700407;3;Ländlich;010555546020
01;0;55;5546;023;Kabelhorst;  5.74;435;180;255;76;23738;10.921118;54.215843;3;Ländlich;010555546023
01;0;55;5546;027;Lensahn;  27.70;4846;2292;2554;175;23738;10.883303;54.217545;3;Ländlich;010555546027
01;0;55;5546;029;Manhagen;  9.63;388;195;193;40;23738;10.913686;54.194998;3;Ländlich;010555546029
01;0;55;5546;036;Riepsdorf;  25.81;1014;519;495;39;23738;10.969731;54.22536;3;Ländlich;010555546036
01;0;55;5591;002;Altenkrempe;  36.64;1130;551;579;31;23730;10.825665;54.132979;3;Ländlich;010555591002
01;0;55;5591;024;Kasseedorf;  33.77;1548;799;749;46;23717;10.719867;54.164964;3;Ländlich;010555591024
01;0;55;5591;037;Schashagen;  41.46;2522;1260;1262;61;23730;10.883528;54.13427;3;Ländlich;010555591037
01;0;55;5591;038;Schönwalde am Bungsberg;  39.06;2486;1207;1279;64;23744;10.753452;54.18736;3;Ländlich;010555591038
01;0;55;5591;039;Sierksdorf;  19.50;1592;782;810;82;23730;10.768366;54.06626;3;Ländlich;010555591039
01;0;56;0002;002;Barmstedt, Stadt;  17.17;9777;4781;4996;569;25355;9.768595;53.790384;2;Halbstädtisch;010560002002
01;0;56;0015;015;Elmshorn, Stadt;  21.37;48924;23803;25121;2289;25335;9.655259;53.754958;2;Halbstädtisch;010560015015
01;0;56;0018;018;Halstenbek;  12.58;16645;8142;8503;1323;25469;9.837583;53.633897;1;Städtisch;010560018018
01;0;56;0025;025;Helgoland;  4.20;1127;530;597;268;27498;7.889063;54.181505;3;Ländlich;010560025025
01;0;56;0039;039;Pinneberg, Stadt;  21.54;42508;20692;21816;1973;25421;9.793042;53.660619;1;Städtisch;010560039039
01;0;56;0041;041;Quickborn, Stadt;  43.17;20556;9978;10578;476;25451;9.898033;53.728836;2;Halbstädtisch;010560041041
01;0;56;0043;043;Rellingen;  13.18;13718;6665;7053;1041;25462;9.829654;53.65213;1;Städtisch;010560043043
01;0;56;0044;044;Schenefeld, Stadt;  9.99;18506;9042;9464;1852;22869;9.822461;53.600981;1;Städtisch;010560044044
01;0;56;0048;048;Tornesch, Stadt;  20.61;12980;6383;6597;630;25436;9.718706;53.698257;2;Halbstädtisch;010560048048
01;0;56;0049;049;Uetersen, Stadt;  11.43;17688;8619;9069;1548;25436;9.662395;53.684196;2;Halbstädtisch;010560049049
01;0;56;0050;050;Wedel, Stadt;  33.82;32203;15635;16568;952;22880;9.705419;53.577352;1;Städtisch;010560050050
01;0;56;5616;029;Klein Nordende;  10.79;3043;1513;1530;282;25336;9.654217;53.719568;2;Halbstädtisch;010565616029
01;0;56;5616;030;Klein Offenseth-Sparrieshoop;  16.92;2900;1476;1424;171;25365;9.690397;53.804948;2;Halbstädtisch;010565616030
