AGS_BUND;BUNDESLAND;AGS;GEMEINDE;BEV_INGESAMT;BEV_MAENNLICH;BEV_WEIBLICH;;;;;;
8;Baden-Württemberg;8127102;Fichtenau; 4 479; 2 260; 2 219;;;;;;
8;Baden-Württemberg;8127103;Frankenhardt; 4 738; 2 417; 2 321;;;;;;
8;Baden-Württemberg;8127104;Stimpfach; 2 907; 1 480; 1 427;;;;;;
8;Baden-Württemberg;8128006;Assamstadt; 2 135; 1 062; 1 073;;;;;;
8;Baden-Württemberg;8128007;Bad Mergentheim, Stadt; 22 173; 10 561; 11 612;;;;;;
8;Baden-Württemberg;8128014;Boxberg, Stadt; 6 661; 3 318; 3 343;;;;;;
8;Baden-Württemberg;8128020;Creglingen, Stadt; 4 729; 2 378; 2 351;;;;;;
8;Baden-Württemberg;8128039;Freudenberg, Stadt; 3 768; 1 873; 1 895;;;;;;
8;Baden-Württemberg;8128045;Großrinderfeld; 4 011; 2 016; 1 995;;;;;;
8;Baden-Württemberg;8128047;Grünsfeld, Stadt; 3 664; 1 861; 1 803;;;;;;
8;Baden-Württemberg;8128058;Igersheim; 5 601; 2 762; 2 839;;;;;;
8;Baden-Württemberg;8128061;Königheim; 3 091; 1 539; 1 552;;;;;;
8;Baden-Württemberg;8128064;Külsheim, Stadt; 5 329; 2 738; 2 591;;;;;;
8;Baden-Württemberg;8128082;Niederstetten, Stadt; 4 888; 2 491; 2 397;;;;;;
8;Baden-Württemberg;8128115;Tauberbischofsheim, Stadt; 12 770; 6 200; 6 570;;;;;;
8;Baden-Württemberg;8128126;Weikersheim, Stadt; 7 311; 3 607; 3 704;;;;;;
8;Baden-Württemberg;8128128;Werbach; 3 377; 1 688; 1 689;;;;;;
8;Baden-Württemberg;8128131;Wertheim, Stadt; 22 564; 10 988; 11 576;;;;;;
8;Baden-Württemberg;8128137;Wittighausen; 1 649;836;813;;;;;;
8;Baden-Württemberg;8128138;Ahorn; 2 190; 1 120; 1 070;;;;;;
8;Baden-Württemberg;8128139;Lauda-Königshofen, Stadt; 14 520; 7 155; 7 365;;;;;;
8;Baden-Württemberg;8135010;Dischingen; 4 354; 2 245; 2 109;;;;;;
8;Baden-Württemberg;8135015;Gerstetten; 11 553; 5 694; 5 859;;;;;;
8;Baden-Württemberg;8135016;Giengen an der Brenz, Stadt; 18 995; 9 392; 9 603;;;;;;
8;Baden-Württemberg;8135019;Heidenheim an der Brenz, Stadt; 46 063; 22 354; 23 709;;;;;;
8;Baden-Württemberg;8135020;Herbrechtingen, Stadt; 12 855; 6 291; 6 564;;;;;;
8;Baden-Württemberg;8135021;Hermaringen; 2 237; 1 143; 1 094;;;;;;
8;Baden-Württemberg;8135025;Königsbronn; 7 038; 3 468; 3 570;;;;;;
8;Baden-Württemberg;8135026;Nattheim; 6 180; 3 062; 3 118;;;;;;
8;Baden-Württemberg;8135027;Niederstotzingen, Stadt; 4 491; 2 220; 2 271;;;;;;
8;Baden-Württemberg;8135031;Sontheim an der Brenz; 5 426; 2 748; 2 678;;;;;;
8;Baden-Württemberg;8135032;Steinheim am Albuch; 8 499; 4 214; 4 285;;;;;;
8;Baden-Württemberg;8136002;Abtsgmünd; 7 257; 3 582; 3 675;;;;;;
8;Baden-Württemberg;8136003;Adelmannsfelden; 1 798;890;908;;;;;;
8;Baden-Württemberg;8136007;Bartholomä; 2 065; 1 005; 1 060;;;;;;
8;Baden-Württemberg;8136009;Böbingen an der Rems; 4 562; 2 283; 2 279;;;;;;
8;Baden-Württemberg;8136010;Bopfingen, Stadt; 11 887; 5 801; 6 086;;;;;;
8;Baden-Württemberg;8136015;Durlangen; 2 877; 1 474; 1 403;;;;;;
8;Baden-Württemberg;8136018;Ellenberg; 1 659;827;832;;;;;;
8;Baden-Württemberg;8136019;Ellwangen (Jagst), Stadt; 23 715; 11 578; 12 137;;;;;;
8;Baden-Württemberg;8136020;Eschach; 1 773;887;886;;;;;;
8;Baden-Württemberg;8136021;Essingen; 6 397; 3 201; 3 196;;;;;;
8;Baden-Württemberg;8136024;Göggingen; 2 454; 1 214; 1 240;;;;;;
8;Baden-Württemberg;8136027;Gschwend; 4 886; 2 451; 2 435;;;;;;
8;Baden-Württemberg;8136028;Heubach, Stadt; 9 668; 4 763; 4 905;;;;;;
8;Baden-Württemberg;8136029;Heuchlingen; 1 814;927;887;;;;;;
8;Baden-Württemberg;8136033;Hüttlingen; 5 915; 2 940; 2 975;;;;;;
8;Baden-Württemberg;8136034;Iggingen; 2 546; 1 261; 1 285;;;;;;
8;Baden-Württemberg;8136035;Jagstzell; 2 350; 1 186; 1 164;;;;;;
8;Baden-Württemberg;8136037;Kirchheim am Ries; 1 874;949;925;;;;;;
8;Baden-Württemberg;8136038;Lauchheim, Stadt; 4 682; 2 338; 2 344;;;;;;
8;Baden-Württemberg;8136040;Leinzell; 2 046; 1 002; 1 044;;;;;;
8;Baden-Württemberg;8136042;Lorch, Stadt; 10 552; 5 244; 5 308;;;;;;
8;Baden-Württemberg;8136043;Mögglingen; 4 148; 2 033; 2 115;;;;;;
8;Baden-Württemberg;8136044;Mutlangen; 6 499; 3 161; 3 338;;;;;;
8;Baden-Württemberg;8136045;Neresheim, Stadt; 7 878; 3 991; 3 887;;;;;;
8;Baden-Württemberg;8136046;Neuler; 3 098; 1 564; 1 534;;;;;;
8;Baden-Württemberg;8136049;Obergröningen;466;250;216;;;;;;
8;Baden-Württemberg;8136050;Oberkochen, Stadt; 7 710; 3 771; 3 939;;;;;;
8;Baden-Württemberg;8136060;Rosenberg; 2 675; 1 386; 1 289;;;;;;
8;Baden-Württemberg;8136061;Ruppertshofen; 1 802;933;869;;;;;;
8;Baden-Württemberg;8136062;Schechingen; 2 331; 1 136; 1 195;;;;;;
8;Baden-Württemberg;8136065;Schwäbisch Gmünd, Stadt; 58 191; 28 134; 30 057;;;;;;
8;Baden-Württemberg;8136066;Spraitbach; 3 308; 1 628; 1 680;;;;;;
8;Baden-Württemberg;8136068;Stödtlen; 1 948;981;967;;;;;;
8;Baden-Württemberg;8136070;Täferrot; 1 027;522;505;;;;;;
8;Baden-Württemberg;8136071;Tannhausen; 1 839;899;940;;;;;;
8;Baden-Württemberg;8136075;Unterschneidheim; 4 516; 2 333; 2 183;;;;;;
8;Baden-Württemberg;8136079;Waldstetten; 7 081; 3 460; 3 621;;;;;;
8;Baden-Württemberg;8136082;Westhausen; 5 853; 2 914; 2 939;;;;;;
8;Baden-Württemberg;8136084;Wört; 1 337;683;654;;;;;;
8;Baden-Württemberg;8136087;Riesbürg; 2 209; 1 084; 1 125;;;;;;
8;Baden-Württemberg;8136088;Aalen, Stadt; 66 410; 32 626; 33 784;;;;;;
8;Baden-Württemberg;8136089;Rainau; 3 322; 1 672; 1 650;;;;;;
8;Baden-Württemberg;8211000;Baden-Baden, Stadt; 52 424; 24 455; 27 969;;;;;;
8;Baden-Württemberg;8212000;Karlsruhe, Stadt; 291 995; 145 497; 146 498;;;;;;
8;Baden-Württemberg;8215007;Bretten, Stadt; 27 587; 13 562; 14 025;;;;;;
8;Baden-Württemberg;8215009;Bruchsal, Stadt; 42 161; 20 689; 21 472;;;;;;
8;Baden-Württemberg;8215017;Ettlingen, Stadt; 38 638; 18 702; 19 936;;;;;;
8;Baden-Württemberg;8215021;Forst; 7 796; 3 887; 3 909;;;;;;
8;Baden-Württemberg;8215025;Gondelsheim; 3 425; 1 706; 1 719;;;;;;
8;Baden-Württemberg;8215029;Hambrücken; 5 493; 2 751; 2 742;;;;;;
8;Baden-Württemberg;8215039;Kronau; 5 497; 2 717; 2 780;;;;;;
8;Baden-Württemberg;8215040;Kürnbach; 2 253; 1 103; 1 150;;;;;;
8;Baden-Württemberg;8215046;Malsch; 14 017; 6 927; 7 090;;;;;;
8;Baden-Württemberg;8215047;Marxzell; 4 981; 2 490; 2 491;;;;;;
8;Baden-Württemberg;8215059;Oberderdingen; 10 364; 5 104; 5 260;;;;;;
8;Baden-Württemberg;8215064;Östringen, Stadt; 12 521; 6 288; 6 233;;;;;;
8;Baden-Württemberg;8215066;Philippsburg, Stadt; 12 294; 6 148; 6 146;;;;;;
8;Baden-Württemberg;8215082;Sulzfeld; 4 579; 2 270; 2 309;;;;;;
8;Baden-Württemberg;8215084;Ubstadt-Weiher; 12 738; 6 332; 6 406;;;;;;
8;Baden-Württemberg;8215089;Walzbachtal; 9 241; 4 518; 4 723;;;;;;
8;Baden-Württemberg;8215090;Weingarten (Baden); 9 938; 4 847; 5 091;;;;;;
8;Baden-Württemberg;8215094;Zaisenhausen; 1 655;852;803;;;;;;
8;Baden-Württemberg;8215096;Karlsbad; 15 550; 7 547; 8 003;;;;;;
8;Baden-Württemberg;8215097;Kraichtal, Stadt; 14 493; 7 116; 7 377;;;;;;
8;Baden-Württemberg;8215099;Graben-Neudorf; 11 571; 5 724; 5 847;;;;;;
8;Baden-Württemberg;8215100;Bad Schönborn; 12 306; 6 018; 6 288;;;;;;
8;Baden-Württemberg;8215101;Pfinztal; 17 664; 8 602; 9 062;;;;;;
8;Baden-Württemberg;8215102;Eggenstein-Leopoldshafen; 15 594; 7 598; 7 996;;;;;;
8;Baden-Württemberg;8215103;Karlsdorf-Neuthard; 9 978; 4 954; 5 024;;;;;;
8;Baden-Württemberg;8215105;Linkenheim-Hochstetten; 11 592; 5 648; 5 944;;;;;;
8;Baden-Württemberg;8215106;Waghäusel, Stadt; 19 945; 9 776; 10 169;;;;;;
8;Baden-Württemberg;8215107;Oberhausen-Rheinhausen; 9 439; 4 628; 4 811;;;;;;
8;Baden-Württemberg;8215108;Rheinstetten, Stadt; 19 837; 9 504; 10 333;;;;;;
8;Baden-Württemberg;8215109;Stutensee, Stadt; 23 061; 11 252; 11 809;;;;;;
8;Baden-Württemberg;8215110;Waldbronn; 11 861; 5 842; 6 019;;;;;;
8;Baden-Württemberg;8215111;Dettenheim; 6 441; 3 241; 3 200;;;;;;
8;Baden-Württemberg;8216002;Au am Rhein; 3 287; 1 627; 1 660;;;;;;
8;Baden-Württemberg;8216005;Bietigheim; 6 077; 2 911; 3 166;;;;;;
8;Baden-Württemberg;8216006;Bischweier; 3 026; 1 472; 1 554;;;;;;
8;Baden-Württemberg;8216007;Bühl, Stadt; 28 470; 13 785; 14 685;;;;;;
8;Baden-Württemberg;8216008;Bühlertal; 7 954; 3 963; 3 991;;;;;;
8;Baden-Württemberg;8216009;Durmersheim; 11 740; 5 773; 5 967;;;;;;
8;Baden-Württemberg;8216012;Elchesheim-Illingen; 3 224; 1 610; 1 614;;;;;;
8;Baden-Württemberg;8216013;Forbach; 4 912; 2 426; 2 486;;;;;;
8;Baden-Württemberg;8216015;Gaggenau, Stadt; 28 550; 13 869; 14 681;;;;;;
8;Baden-Württemberg;8216017;Gernsbach, Stadt; 13 719; 6 740; 6 979;;;;;;
8;Baden-Württemberg;8216022;Hügelsheim; 4 980; 2 500; 2 480;;;;;;
8;Baden-Württemberg;8216023;Iffezheim; 4 753; 2 358; 2 395;;;;;;
8;Baden-Württemberg;8216024;Kuppenheim, Stadt; 7 825; 3 845; 3 980;;;;;;
8;Baden-Württemberg;8216028;Lichtenau, Stadt; 4 914; 2 449; 2 465;;;;;;
8;Baden-Württemberg;8216029;Loffenau; 2 525; 1 257; 1 268;;;;;;
8;Baden-Württemberg;8216033;Muggensturm; 6 156; 3 033; 3 123;;;;;;
8;Baden-Württemberg;8216039;Ötigheim; 4 522; 2 258; 2 264;;;;;;
8;Baden-Württemberg;8216041;Ottersweier; 5 856; 2 927; 2 929;;;;;;
8;Baden-Württemberg;8216043;Rastatt, Stadt; 46 769; 22 781; 23 988;;;;;;
8;Baden-Württemberg;8216049;Sinzheim; 10 863; 5 304; 5 559;;;;;;
8;Baden-Württemberg;8216052;Steinmauern; 2 957; 1 479; 1 478;;;;;;
8;Baden-Württemberg;8216059;Weisenbach; 2 495; 1 254; 1 241;;;;;;
8;Baden-Württemberg;8216063;Rheinmünster; 6 627; 3 344; 3 283;;;;;;
8;Baden-Württemberg;8221000;Heidelberg, Stadt; 148 415; 70 180; 78 235;;;;;;
8;Baden-Württemberg;8222000;Mannheim, Universitätsstadt; 291 458; 142 666; 148 792;;;;;;
8;Baden-Württemberg;8225001;Adelsheim, Stadt; 4 911; 2 543; 2 368;;;;;;
8;Baden-Württemberg;8225002;Aglasterhausen; 4 841; 2 359; 2 482;;;;;;
8;Baden-Württemberg;8225009;Billigheim; 5 753; 2 899; 2 854;;;;;;
8;Baden-Württemberg;8225010;Binau; 1 382;707;675;;;;;;
8;Baden-Württemberg;8225014;Buchen (Odenwald), Stadt; 17 720; 8 711; 9 009;;;;;;
8;Baden-Württemberg;8225024;Fahrenbach; 2 784; 1 372; 1 412;;;;;;
8;Baden-Württemberg;8225032;Hardheim; 6 816; 3 388; 3 428;;;;;;
8;Baden-Württemberg;8225033;Haßmersheim; 4 824; 2 392; 2 432;;;;;;
8;Baden-Württemberg;8225039;Höpfingen; 3 089; 1 524; 1 565;;;;;;
8;Baden-Württemberg;8225042;Hüffenhardt; 2 029;985; 1 044;;;;;;
8;Baden-Württemberg;8225052;Limbach; 4 431; 2 195; 2 236;;;;;;
8;Baden-Württemberg;8225058;Mosbach, Stadt; 23 017; 11 230; 11 787;;;;;;
8;Baden-Württemberg;8225060;Mudau; 4 876; 2 461; 2 415;;;;;;
8;Baden-Württemberg;8225064;Neckargerach; 2 339; 1 125; 1 214;;;;;;
8;Baden-Württemberg;8225067;Neckarzimmern; 1 535;758;777;;;;;;
8;Baden-Württemberg;8225068;Neunkirchen; 1 830;890;940;;;;;;
8;Baden-Württemberg;8225074;Obrigheim; 5 141; 2 506; 2 635;;;;;;
8;Baden-Württemberg;8225075;Osterburken, Stadt; 6 433; 3 234; 3 199;;;;;;
8;Baden-Württemberg;8225082;Rosenberg; 2 067; 1 035; 1 032;;;;;;
8;Baden-Württemberg;8225091;Seckach; 4 191; 2 120; 2 071;;;;;;
8;Baden-Württemberg;8225109;Walldürn, Stadt; 11 304; 5 650; 5 654;;;;;;
8;Baden-Württemberg;8225113;Zwingenberg;697;347;350;;;;;;
8;Baden-Württemberg;8225114;Ravenstein, Stadt; 2 865; 1 485; 1 380;;;;;;
8;Baden-Württemberg;8225115;Schefflenz; 4 013; 1 980; 2 033;;;;;;
8;Baden-Württemberg;8225116;Schwarzach; 2 937; 1 554; 1 383;;;;;;
8;Baden-Württemberg;8225117;Elztal; 5 930; 2 980; 2 950;;;;;;
8;Baden-Württemberg;8225118;Waldbrunn; 4 680; 2 256; 2 424;;;;;;
8;Baden-Württemberg;8226003;Altlußheim; 5 361; 2 620; 2 741;;;;;;
8;Baden-Württemberg;8226006;Bammental; 6 371; 3 067; 3 304;;;;;;
8;Baden-Württemberg;8226009;Brühl; 13 848; 6 569; 7 279;;;;;;
8;Baden-Württemberg;8226010;Dielheim; 8 808; 4 379; 4 429;;;;;;
8;Baden-Württemberg;8226012;Dossenheim; 12 004; 5 695; 6 309;;;;;;
8;Baden-Württemberg;8226013;Eberbach, Stadt; 14 421; 6 894; 7 527;;;;;;
8;Baden-Württemberg;8226017;Epfenbach; 2 483; 1 266; 1 217;;;;;;
8;Baden-Württemberg;8226018;Eppelheim, Stadt; 14 808; 7 134; 7 674;;;;;;
8;Baden-Württemberg;8226020;Eschelbronn; 2 571; 1 291; 1 280;;;;;;
8;Baden-Württemberg;8226022;Gaiberg; 2 317; 1 120; 1 197;;;;;;
8;Baden-Württemberg;8226027;Heddesbach;477;235;242;;;;;;
8;Baden-Württemberg;8226028;Heddesheim; 11 125; 5 359; 5 766;;;;;;
8;Baden-Württemberg;8226029;Heiligkreuzsteinach; 2 659; 1 319; 1 340;;;;;;
8;Baden-Württemberg;8226031;Hemsbach, Stadt; 11 919; 5 797; 6 122;;;;;;
8;Baden-Württemberg;8226032;Hockenheim, Stadt; 20 770; 10 110; 10 660;;;;;;
8;Baden-Württemberg;8226036;Ilvesheim; 8 597; 4 163; 4 434;;;;;;
8;Baden-Württemberg;8226037;Ketsch; 12 608; 6 057; 6 551;;;;;;
8;Baden-Württemberg;8226038;Ladenburg, Stadt; 11 224; 5 351; 5 873;;;;;;
8;Baden-Württemberg;8226040;Laudenbach; 6 010; 2 980; 3 030;;;;;;
8;Baden-Württemberg;8226041;Leimen, Stadt; 25 475; 12 312; 13 163;;;;;;
8;Baden-Württemberg;8226046;Malsch; 3 488; 1 718; 1 770;;;;;;
8;Baden-Württemberg;8226048;Mauer; 3 977; 1 900; 2 077;;;;;;
8;Baden-Württemberg;8226049;Meckesheim; 5 033; 2 490; 2 543;;;;;;
8;Baden-Württemberg;8226054;Mühlhausen; 8 158; 4 069; 4 089;;;;;;
8;Baden-Württemberg;8226055;Neckarbischofsheim, Stadt; 3 899; 1 935; 1 964;;;;;;
8;Baden-Württemberg;8226056;Neckargemünd, Stadt; 12 910; 6 300; 6 610;;;;;;
8;Baden-Württemberg;8226058;Neidenstein; 1 856;916;940;;;;;;
8;Baden-Württemberg;8226059;Neulußheim; 6 533; 3 220; 3 313;;;;;;
8;Baden-Württemberg;8226060;Nußloch; 10 478; 5 159; 5 319;;;;;;
8;Baden-Württemberg;8226062;Oftersheim; 11 278; 5 428; 5 850;;;;;;
8;Baden-Württemberg;8226063;Plankstadt; 9 742; 4 695; 5 047;;;;;;
8;Baden-Württemberg;8226065;Rauenberg, Stadt; 8 042; 4 006; 4 036;;;;;;
8;Baden-Württemberg;8226066;Reichartshausen; 2 044; 1 015; 1 029;;;;;;
8;Baden-Württemberg;8226068;Reilingen; 7 122; 3 506; 3 616;;;;;;
8;Baden-Württemberg;8226076;Sandhausen; 14 376; 6 928; 7 448;;;;;;
8;Baden-Württemberg;8226080;Schönau, Stadt; 4 434; 2 192; 2 242;;;;;;
8;Baden-Württemberg;8226081;Schönbrunn; 2 855; 1 441; 1 414;;;;;;
8;Baden-Württemberg;8226082;Schriesheim, Stadt; 14 603; 7 058; 7 545;;;;;;
8;Baden-Württemberg;8226084;Schwetzingen, Stadt; 21 115; 10 073; 11 042;;;;;;
8;Baden-Württemberg;8226085;Sinsheim, Stadt; 34 682; 17 117; 17 565;;;;;;
8;Baden-Württemberg;8226086;Spechbach; 1 785;882;903;;;;;;
8;Baden-Württemberg;8226091;Waibstadt, Stadt; 5 608; 2 737; 2 871;;;;;;
8;Baden-Württemberg;8226095;Walldorf, Stadt; 14 405; 7 157; 7 248;;;;;;
8;Baden-Württemberg;8226096;Weinheim, Stadt; 43 170; 20 926; 22 244;;;;;;
8;Baden-Württemberg;8226097;Wiesenbach; 3 059; 1 466; 1 593;;;;;;
8;Baden-Württemberg;8226098;Wiesloch, Stadt; 24 828; 12 085; 12 743;;;;;;
8;Baden-Württemberg;8226099;Wilhelmsfeld; 3 192; 1 552; 1 640;;;;;;
8;Baden-Württemberg;8226101;Zuzenhausen; 2 180; 1 084; 1 096;;;;;;
8;Baden-Württemberg;8226102;Angelbachtal; 4 906; 2 354; 2 552;;;;;;
8;Baden-Württemberg;8226103;St. Leon-Rot; 12 633; 6 275; 6 358;;;;;;
8;Baden-Württemberg;8226104;Lobbach; 2 367; 1 172; 1 195;;;;;;
8;Baden-Württemberg;8226105;Edingen-Neckarhausen; 13 753; 6 552; 7 201;;;;;;
8;Baden-Württemberg;8226106;Helmstadt-Bargen; 3 713; 1 855; 1 858;;;;;;
8;Baden-Württemberg;8226107;Hirschberg an der Bergstraße; 9 124; 4 397; 4 727;;;;;;
8;Baden-Württemberg;8231000;Pforzheim, Stadt; 115 211; 55 609; 59 602;;;;;;
8;Baden-Württemberg;8235006;Altensteig, Stadt; 10 246; 5 037; 5 209;;;;;;
8;Baden-Württemberg;8235007;Althengstett; 7 804; 3 891; 3 913;;;;;;
8;Baden-Württemberg;8235008;Bad Liebenzell, Stadt; 8 681; 4 174; 4 507;;;;;;
8;Baden-Württemberg;8235018;Dobel; 2 177; 1 058; 1 119;;;;;;
8;Baden-Württemberg;8235020;Ebhausen; 4 713; 2 377; 2 336;;;;;;
8;Baden-Württemberg;8235022;Egenhausen; 1 926;964;962;;;;;;
8;Baden-Württemberg;8235025;Enzklösterle; 1 213;592;621;;;;;;
8;Baden-Württemberg;8235029;Gechingen; 3 624; 1 790; 1 834;;;;;;
8;Baden-Württemberg;8235032;Haiterbach, Stadt; 5 633; 2 774; 2 859;;;;;;
8;Baden-Württemberg;8235033;Bad Herrenalb, Stadt; 7 162; 3 461; 3 701;;;;;;
8;Baden-Württemberg;8235035;Höfen an der Enz; 1 611;818;793;;;;;;
8;Baden-Württemberg;8235046;Nagold, Stadt; 21 107; 10 300; 10 807;;;;;;
8;Baden-Württemberg;8235047;Neubulach, Stadt; 5 448; 2 693; 2 755;;;;;;
8;Baden-Württemberg;8235050;Neuweiler; 3 096; 1 610; 1 486;;;;;;
8;Baden-Württemberg;8235055;Oberreichenbach; 2 791; 1 387; 1 404;;;;;;
8;Baden-Württemberg;8235057;Ostelsheim; 2 414; 1 207; 1 207;;;;;;
8;Baden-Württemberg;8235060;Rohrdorf; 1 899;952;947;;;;;;
8;Baden-Württemberg;8235065;Schömberg; 7 824; 3 803; 4 021;;;;;;
8;Baden-Württemberg;8235066;Simmersfeld; 2 067; 1 045; 1 022;;;;;;
8;Baden-Württemberg;8235067;Simmozheim; 2 911; 1 419; 1 492;;;;;;
8;Baden-Württemberg;8235073;Unterreichenbach; 2 249; 1 083; 1 166;;;;;;
8;Baden-Württemberg;8235079;Bad Wildbad, Stadt; 9 537; 4 657; 4 880;;;;;;
8;Baden-Württemberg;8235080;Wildberg, Stadt; 9 723; 4 814; 4 909;;;;;;
8;Baden-Württemberg;8235084;Bad Teinach-Zavelstein, Stadt; 3 008; 1 508; 1 500;;;;;;
8;Baden-Württemberg;8235085;Calw, Stadt; 22 126; 11 036; 11 090;;;;;;
8;Baden-Württemberg;8236004;Birkenfeld; 10 110; 4 937; 5 173;;;;;;
8;Baden-Württemberg;8236011;Eisingen; 4 533; 2 167; 2 366;;;;;;
8;Baden-Württemberg;8236013;Engelsbrand; 4 282; 2 065; 2 217;;;;;;
8;Baden-Württemberg;8236019;Friolzheim; 3 728; 1 842; 1 886;;;;;;
8;Baden-Württemberg;8236025;Heimsheim, Stadt; 4 933; 2 617; 2 316;;;;;;
8;Baden-Württemberg;8236028;Illingen; 7 212; 3 560; 3 652;;;;;;
8;Baden-Württemberg;8236030;Ispringen; 5 971; 2 857; 3 114;;;;;;
8;Baden-Württemberg;8236031;Kieselbronn; 2 949; 1 422; 1 527;;;;;;
8;Baden-Württemberg;8236033;Knittlingen, Stadt; 7 822; 3 836; 3 986;;;;;;
8;Baden-Württemberg;8236038;Maulbronn, Stadt; 6 317; 3 059; 3 258;;;;;;
8;Baden-Württemberg;8236039;Mönsheim; 2 641; 1 331; 1 310;;;;;;
8;Baden-Württemberg;8236040;Mühlacker, Stadt; 24 720; 12 130; 12 590;;;;;;
8;Baden-Württemberg;8236043;Neuenbürg, Stadt; 7 382; 3 663; 3 719;;;;;;
8;Baden-Württemberg;8236044;Neuhausen; 5 191; 2 542; 2 649;;;;;;
8;Baden-Württemberg;8236046;Niefern-Öschelbronn; 11 760; 5 648; 6 112;;;;;;
8;Baden-Württemberg;8236050;Ötisheim; 4 694; 2 329; 2 365;;;;;;
8;Baden-Württemberg;8236061;Sternenfels; 2 770; 1 379; 1 391;;;;;;
8;Baden-Württemberg;8236062;Tiefenbronn; 5 065; 2 523; 2 542;;;;;;
8;Baden-Württemberg;8236065;Wiernsheim; 6 448; 3 234; 3 214;;;;;;
8;Baden-Württemberg;8236067;Wimsheim; 2 609; 1 286; 1 323;;;;;;
8;Baden-Württemberg;8236068;Wurmberg; 2 937; 1 426; 1 511;;;;;;
8;Baden-Württemberg;8236070;Keltern; 9 093; 4 389; 4 704;;;;;;
8;Baden-Württemberg;8236071;Remchingen; 11 659; 5 775; 5 884;;;;;;
8;Baden-Württemberg;8236072;Straubenhardt; 10 659; 5 279; 5 380;;;;;;
8;Baden-Württemberg;8236073;Neulingen; 6 594; 3 190; 3 404;;;;;;
8;Baden-Württemberg;8236074;Kämpfelbach; 6 309; 3 094; 3 215;;;;;;
8;Baden-Württemberg;8236075;Ölbronn-Dürrn; 3 340; 1 645; 1 695;;;;;;
8;Baden-Württemberg;8236076;Königsbach-Stein; 9 733; 4 783; 4 950;;;;;;
8;Baden-Württemberg;8237002;Alpirsbach, Stadt; 6 383; 3 155; 3 228;;;;;;
8;Baden-Württemberg;8237004;Baiersbronn; 14 464; 7 038; 7 426;;;;;;
8;Baden-Württemberg;8237019;Dornstetten, Stadt; 7 910; 3 875; 4 035;;;;;;
8;Baden-Württemberg;8237024;Empfingen; 3 907; 1 936; 1 971;;;;;;
8;Baden-Württemberg;8237027;Eutingen im Gäu; 5 509; 2 781; 2 728;;;;;;
8;Baden-Württemberg;8237028;Freudenstadt, Stadt; 22 137; 10 550; 11 587;;;;;;
8;Baden-Württemberg;8237030;Glatten; 2 406; 1 202; 1 204;;;;;;
8;Baden-Württemberg;8237032;Grömbach;651;334;317;;;;;;
8;Baden-Württemberg;8237040;Horb am Neckar, Stadt; 24 402; 12 207; 12 195;;;;;;
8;Baden-Württemberg;8237045;Loßburg; 7 433; 3 666; 3 767;;;;;;
8;Baden-Württemberg;8237054;Pfalzgrafenweiler; 7 007; 3 461; 3 546;;;;;;
8;Baden-Württemberg;8237061;Schopfloch; 2 604; 1 289; 1 315;;;;;;
8;Baden-Württemberg;8237072;Wörnersberg;241;111;130;;;;;;
8;Baden-Württemberg;8237073;Seewald; 2 203; 1 060; 1 143;;;;;;
8;Baden-Württemberg;8237074;Waldachtal; 5 745; 2 851; 2 894;;;;;;
8;Baden-Württemberg;8237075;Bad Rippoldsau-Schapbach; 2 218; 1 121; 1 097;;;;;;
8;Baden-Württemberg;8311000;Freiburg im Breisgau, Stadt; 214 234; 100 770; 113 464;;;;;;
8;Baden-Württemberg;8315003;Au; 1 397;697;700;;;;;;
8;Baden-Württemberg;8315004;Auggen; 2 528; 1 252; 1 276;;;;;;
8;Baden-Württemberg;8315006;Bad Krozingen, Stadt; 16 757; 7 933; 8 824;;;;;;
8;Baden-Württemberg;8315007;Badenweiler; 3 844; 1 814; 2 030;;;;;;
8;Baden-Württemberg;8315008;Ballrechten-Dottingen; 2 299; 1 131; 1 168;;;;;;
8;Baden-Württemberg;8315013;Bötzingen; 5 312; 2 610; 2 702;;;;;;
8;Baden-Württemberg;8315014;Bollschweil; 2 240; 1 093; 1 147;;;;;;
8;Baden-Württemberg;8315015;Breisach am Rhein, Stadt; 14 067; 6 932; 7 135;;;;;;
8;Baden-Württemberg;8315016;Breitnau; 1 676;823;853;;;;;;
8;Baden-Württemberg;8315020;Buchenbach; 3 163; 1 538; 1 625;;;;;;
8;Baden-Württemberg;8315022;Buggingen; 3 874; 1 936; 1 938;;;;;;
8;Baden-Württemberg;8315028;Ebringen; 2 743; 1 361; 1 382;;;;;;
8;Baden-Württemberg;8315030;Eichstetten am Kaiserstuhl; 3 300; 1 613; 1 687;;;;;;
8;Baden-Württemberg;8315031;Eisenbach (Hochschwarzwald); 2 115; 1 066; 1 049;;;;;;
8;Baden-Württemberg;8315033;Eschbach; 2 326; 1 163; 1 163;;;;;;
8;Baden-Württemberg;8315037;Feldberg (Schwarzwald); 1 750;865;885;;;;;;
8;Baden-Württemberg;8315039;Friedenweiler; 1 936;972;964;;;;;;
8;Baden-Württemberg;8315041;Glottertal; 3 058; 1 511; 1 547;;;;;;
8;Baden-Württemberg;8315043;Gottenheim; 2 669; 1 308; 1 361;;;;;;
8;Baden-Württemberg;8315047;Gundelfingen; 11 051; 5 249; 5 802;;;;;;
8;Baden-Württemberg;8315048;Hartheim; 4 298; 2 178; 2 120;;;;;;
